created_at,tweet_ID,user,tweet_content,place,language,source
2021-03-04 08:03:37,'1367385226784235520,apoesiaacustica,@lorercleao @anacarvalhorc @EnzoMuritiba kkkkkkkkkkkkkk véi já vi uns relatos aq no tt q zolpidem da umas viagens muito cabulosa tem gnt que faz até compra na madrugada quando tá no efeito do remédio ??!!!,None,pt,android
2021-03-04 08:00:56,'1367384551287365634,dudaamaralrr,"Quantos zolpidem vc toma por noite — ah.. n tomem mais de 1, fim  https://t.co/M907xtqQpe",None,pt,iphone
2021-03-04 08:00:05,'1367384339575689216,atissarual,daria a minha perna esquerda agora por zolpidem,None,pt,mobile browser
2021-03-04 07:59:38,'1367384225821949952,lorercleao,@apoesiaacustica @anacarvalhorc @EnzoMuritiba amiga uma vez eu tomei zolpidem e fui ouvir isso fiquei aterrorizada nunca mais viu,None,pt,iphone
2021-03-04 07:30:40,'1367376936658419714,aaauguusto,chapadíssimo de zolpidem,None,pt,mobile browser
2021-03-04 07:19:15,'1367374062880759808,_pedrolima99,@joobarroso999 zolpidem,None,es,iphone
2021-03-04 07:03:27,'1367370085166313475,rique_e7elle,eu só queria um zolpidem,None,pt,iphone
2021-03-04 06:43:53,'1367365161665900547,monohoke,Se você falar Zolpidem 3x na frente do espelho eu apareço,None,pt,android
2021-03-04 06:41:11,'1367364480934555655,malualencr,nem o zolpidem pra me fazer dormir hoje,None,pt,iphone
2021-03-04 06:40:26,'1367364294095077377,nallammc,"@arthurppn tem um, chama zolpidem.... amor se vc n dormir com um desse tenha misericórdia",None,pt,iphone
2021-03-04 06:36:42,'1367363352616448000,ratoburro,"Queria namorar uma menina que a sílaba tônica do zolpidem fosse no dem, zolpidém",None,pt,android
2021-03-04 06:32:24,'1367362270787960838,mariagabsm,que saudade de um zolpidem,None,pt,android
2021-03-04 06:28:30,'1367361290038050816,gabrielmar08,"RT @dreegewez: clonazepam me relaxa, mas pra dormir prefiro o zolpidem",None,pt,android
2021-03-04 06:24:03,'1367360171022970883,_nayrao,primeira vez na vida que serei obrigada a tomar 2 zolpidem. Pq 1 só não fez efeito 😩🤯,None,pt,iphone
2021-03-04 06:23:29,'1367360026348818432,LagosDriver,"Female taxi biz entrepreneur who suffered from depression &amp; panic attacks due to the wrongful, lengthy prescription of the drug, Zolpidem, is paid damages for suffering caused by medical negligence. https://t.co/rLCLJe54y2",None,en,android
2021-03-04 06:06:11,'1367355674833924096,gabrielmar08,RT @nahtaborda: Vendo quem eu dei match no tinder depois do zolpidem,None,pt,android
2021-03-04 06:05:43,'1367355558077038594,littleecalf,@EiKuini MDS kkkkkkk se fosse Zolpidem já tinha dormido. Tá tomando qual?,None,pt,android
2021-03-04 06:02:38,'1367354779324850184,codinomechan,não consigo dormirrrrrrrrrr dois zolpidem dois baseado e nadatô chapada mas tô acesona me ajuda preciso de algo q me derruuuuuibe,None,pt,android
2021-03-04 05:58:44,'1367353798277148679,gabrielmar08,O Zolpidem ultimamente está me deixando como se eu estivesse tomado 3 Skol Beats,"Place(_api=<tweepy.api.API object at 0x000001EC6C1D4B20>, id='de4bc1d84e97a75b', url='https://api.twitter.com/1.1/geo/id/de4bc1d84e97a75b.json', place_type='city', name='Capão da Canoa', full_name='Capão da Canoa, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001EC6C1D4B20>, type='Polygon', coordinates=[[[-50.0545401, -29.7730341], [-49.9268295, -29.7730341], [-49.9268295, -29.6024069], [-50.0545401, -29.6024069]]]), attributes={})",pt,android
2021-03-04 05:50:20,'1367351682988916737,letgrwlp,menina zolpidem que zol e que pidem https://t.co/3DgPIH9SUq,None,pt,android
2021-03-04 05:48:45,'1367351286170066944,gab_chase,@pereirabaiana @olucascosta Só mentes aceleradas com zolpidem entendem o que falamos,None,pt,android
2021-03-04 05:47:15,'1367350910402314246,trumanblxcke,e se eles dissolvessem zolpidem na agua da galera do bbb a noite  imagina as alucinação da galera,None,pt,android
2021-03-04 05:47:07,'1367350874050342913,_rosadaCruz_,"o zolpidem deixa D******* com T queria pq eu resolvia isso rápido mas naaao em mim da vontade de costurar uma ttoca de cetim, tirei selfie com um desenho.......",None,pt,android
2021-03-04 05:44:49,'1367350298486992897,EiKuini,"@littleecalf Amigo,tava tomando zolpidem até semana passada. Mas trocaram pq ele disse que era fraco demais.Mas estou rolando na cama horrores esperando o efeito desse vir,e até agora nada https://t.co/o4w0LqnzYW",None,pt,mobile browser
2021-03-04 05:42:57,'1367349825243668480,DEVILF3ITAN,zolpidem eu te odeio vc nao funcionou nada. nadinah eu so queria dornir aue infen4o,None,pt,android
2021-03-04 05:33:14,'1367347380031488000,yassanafarias,que falta faz um zolpidem na vida da pessoa com insônia,None,pt,iphone
2021-03-04 05:32:39,'1367347236460494851,anaflaviarn,era só um zolpidem,None,pt,iphone
2021-03-04 05:32:27,'1367347185910747137,labrizas,insônia alguém me arruma uma receita de zolpidem eu pago,None,pt,android
2021-03-04 05:31:15,'1367346883669204998,littleecalf,@EiKuini Zolpidem? já rolou cmg,None,pt,android
2021-03-04 05:27:42,'1367345989506510853,pereirabaiana,RT @pereirabaiana: zolpidem energético álcool sim eu quero morrer https://t.co/z9YYdq3KHT,None,pt,iphone
2021-03-04 05:09:26,'1367341391169392641,dudaamaralrr,eu na cozinha aleatoriamente depois de 5 zolpidem https://t.co/vtVXilCDfx,None,pt,iphone
2021-03-04 05:04:44,'1367340210632208386,artu_ronconi,@sapetrinha pra eu sair do zolpidem foi uma luta,None,pt,mobile browser
2021-03-04 05:03:40,'1367339940724568064,pereirabaiana,"menina como vc bebe e n fica com sono veyr?? — Nunca tive ressaca na minha vida, só fico com sono com cerveja. Olha q dropei um zolpidem junto com essa smirnoff + redbull https://t.co/rgDWitPAPl",None,pt,iphone
2021-03-04 05:00:02,'1367339024973778946,Isaa_gomes7,3 zolpidem ✅✅,None,es,android
2021-03-04 13:23:20,'1367465685962604546,half_horse,O problema foi meu despertador é programado 8h25min e eu precisava acordar 7h e o alarme do celular carregando na cozinha não foi capaz de acordar quem o zolpidem derrubou,None,pt,iphone
2021-03-04 13:20:26,'1367464957936340993,Tunshuu,Sertralina de café da manhã e zolpidem de janta nham nham que delicia a alimentação do jovem na pandemia,None,pt,mobile browser
2021-03-04 13:19:43,'1367464774745927682,QDesatada,"@PVehemente @c3s4r_g4rci4 @JCamiloVazquez @Alvarez_Iniesta @jpradoabril La composición (estructura) exacta de los receptores, no sólo en subtipo sino también en subunidades, marca la diferencia en la actuación de benzodiacepinas vs zolpidem y compañía; y se sabe hace poco (GABAaR compuesto de 5 subU, diferentes subU según localización).",None,es,android
2021-03-04 13:16:16,'1367463908479545345,janetepochete,@OThiagoCouto amiga tome um zolpidem https://t.co/V6w8VtQKae,None,pt,android
2021-03-04 13:15:08,'1367463622943920128,mssfinessee,Nem o zolpidem me derruba mais k,None,pt,iphone
2021-03-04 13:13:47,'1367463280738992130,coebruxo666,eu conversando com qualquer pessoa quando tomo zolpidem https://t.co/xWHmIBc4Gs,None,pt,android
2021-03-04 13:11:23,'1367462679821119496,KruzioBaal48,"@Kildames En una cantina de Zolpidem:- Tú de qué raza eres? No pareces elfo...+Cierto soy zaldiar, mi nombre es Opiren, mucho gusto.-Encantada, yo soy Avamys, el enano es Bexident nos dirigimos a Urorec.+Genial, podemos ir juntos si me aceptáis.-Claro! Brindemos!",None,es,mobile browser
2021-03-04 13:08:21,'1367461914863894535,korowiev,Zolpidem acabou https://t.co/kKKI93Tmks,None,pt,iphone
2021-03-04 12:57:11,'1367459106227953671,ancmoreira,Tem histórico de pessoas que compraram coisas depois de tomar rivotril ou isso só acontece com zolpidem?,None,pt,mobile browser
2021-03-04 12:56:57,'1367459047478333442,mhhoek,@emyemys__ nossa essa sensação é mto boa msmo (apesar de que a brisa do zolpidem é legal),None,pt,mobile browser
2021-03-04 12:34:02,'1367453279739932672,bebelmimo,@epifani4_ degustação de zolpidem,None,pt,iphone
2021-03-04 12:25:43,'1367451184538222594,Figmarii,Foi eu falar no Tweet do @rodillerativ q n sei o q é zolpidem pra minha psiquiatra me passar isso junto com um outro trem,None,pt,iphone
2021-03-04 12:24:45,'1367450944099803138,epifani4_,"o foda de trocar de marca de zolpidem é que o remedio eh horrivel, mas vc se acostuma com o gostoaí ce vai la e troca e o gosto é até levemente melhor, mas você tá zero acostumado e volta a ficar horrivel",None,pt,mobile browser
2021-03-04 11:50:31,'1367442329645297673,gihportilla,"Uma benção chamada Zolpidem, depois de mil anos, finalmente dormi like a princess. Acordei renovada, 200% mais disposta.",None,pt,iphone
2021-03-04 11:38:30,'1367439302834196484,UPT0WNGRL,@imagineprice Zolpidem ? sua cara esse remédio dkgjwifjwjrje,None,es,android
2021-03-04 11:26:15,'1367436220658315266,viicchan_,"comprei os volumes 1, 3, 4 e 5 se tpn na impulsividade, e agora eu me questiono e o vol.2 ? pergunta pro zolpidem",None,pt,android
2021-03-04 11:19:55,'1367434625895776265,vitinpiva,@postilioner Eu tomei zolpidem dormi igual anjo,None,pt,iphone
2021-03-04 04:54:47,'1367337706477518848,Bravogalo13,Insônia 1 x 0 euVamos de Zolpidem😔,None,pt,android
2021-03-04 04:49:38,'1367336409254793221,darksideofvick,"2 comprimidos de sertralina 50mg, 1 zolpidem 10 mg, 1 barra de chocolate.Depressão??? tô fora!!!! me medico como válvula de escape e vou embora.",None,pt,iphone
2021-03-04 04:49:09,'1367336289687777280,MarianaDemian,E vamos de zolpidem ia falar ai tomara que eu não acorde mas lembrei que amanhã tenho psicóloga então tomara que eu acorde faça minha terapia e depois eu durmo pra não acordar boa noite pessoal,None,pt,iphone
2021-03-04 04:41:30,'1367334362396700672,nnaclara_,"enchi o cu de café no treinamento e agora nem zolpidem nem alprazolam tão dando conta, mt otária",None,pt,android
2021-03-04 04:38:57,'1367333721137897473,ainuj_,@victeiro zolpidem? queria!,None,pt,android
2021-03-04 04:38:06,'1367333506544713728,nicole_botelho,"N tem um dia que não tomo zolpidem pra dormir. Fora meu remédio padrão. N aguento + n conseguir dormir , e quando consigo, n aguento mais ter pesadelo",None,pt,iphone
2021-03-04 04:29:27,'1367331328560160769,lwtnbowie,zolpidem não acredito que você vai falhar comigo logo hoje,None,pt,android
2021-03-04 04:28:33,'1367331102625521666,luizfernandorrb,@manuelavitoreli @tavsdani ZolpidemTá f*** não consigo dormir faz dias,None,pt,android
2021-03-04 04:27:06,'1367330739579195397,eduardocalian,Só mais um Zolpidem na cartela https://t.co/1MB0Ukjpve,None,pt,iphone
2021-03-04 04:23:34,'1367329847400423448,macabeastankova,@ferreiraju2000 zolpidem tá aí pra esse tipo de surto amg,None,pt,iphone
2021-03-04 04:22:36,'1367329605267435520,sarasouzars,Mais um dia que o zolpidem não tá fazendo o trabalho dele,None,pt,android
2021-03-04 04:21:48,'1367329403454320640,tamusinha,Alerta zolpidem,None,eu,android
2021-03-04 04:14:52,'1367327660226080770,camilahkkkk,depois dessa so um zolpidem e um chazinho p eu conseguir dormir,None,pt,iphone
2021-03-04 04:14:21,'1367327528143249410,pablloamaro,Como eu queria um zolpidem depois dessa conversar,None,pt,iphone
2021-03-04 04:13:08,'1367327224920231938,Frankonomas,Ya es la 1 am y el zolpidem no me knoqueo... Solo me siento tipo sopa,None,es,android
2021-03-04 04:11:56,'1367326920388542465,marhabati,"eu, meu zolpidem e meu queijinho defumado não queremos guerra com ninguém nesta madrugada de quinta",None,pt,iphone
2021-03-04 04:05:57,'1367325415921049601,vitoriaflaresso,Um dia sem tomar zolpidem é um dia sem dormir,None,pt,iphone
2021-03-04 04:04:47,'1367325122953101326,luanaisadorx,"Pensando seriamente em aderir ao zolpidem, minha ansiedade n me deixa dormir infernooo",None,pt,iphone
2021-03-04 03:55:15,'1367322723052052480,jauregzz,"boa sorte a todos q vao acompanhar essa festa, eu ja to é indo dormir adeusse n várias alucinações do zolpidem visse",None,pt,android
2021-03-04 03:55:11,'1367322705037578240,Tsiftzo,tomei o zolpidem e já to com os borrões na minha visão UDHSUDIHSUDID a tontura vem,None,pt,mobile browser
2021-03-04 03:52:23,'1367322001505841153,vitoriaa_silva2,"se já n bastasse um zolpidem pra dormir, adicionei mais meio comprimido só pra ficar legal",None,pt,iphone
2021-03-04 03:49:57,'1367321390957887491,bideira,"@pietacuture Amg cuidado com zolpidem viu, aquela onda ali que ce teve dica piorrr c tempo",None,pt,iphone
2021-03-04 03:48:07,'1367320928267476992,PericlesJK,Tomar Zolpidem pra tentar dormir em paz,None,pt,android
2021-03-04 03:45:46,'1367320338149879812,jauregzz,galera indo a mimir to chapadassa de zolpidem,None,pt,android
2021-03-04 03:44:10,'1367319933357555713,fucilidi,Uma semana atrás: mto contente tomando 6L de weiss +2 latão de Heineken sentada na sala com meu namorado Agora: zolpidem não fez efeito 😔,None,pt,android
2021-03-04 03:43:38,'1367319801501253632,DEVILF3ITAN,zolpidem se vc me fizer ter pesadelos eu juro q eu me mato eu qro remédio p me fazer dormjr ta,None,pt,android
2021-03-04 03:41:09,'1367319176684134402,zenaideBH,"@VladClaus Zolpidem!! Os pensamentos, o medo e a angústia são tantos, q sem o remédio, nunca dormiria!😨😨😨😨😨","Place(_api=<tweepy.api.API object at 0x000001792556F310>, id='d9d978b087a92583', url='https://api.twitter.com/1.1/geo/id/d9d978b087a92583.json', place_type='city', name='Belo Horizonte', full_name='Belo Horizonte, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001792556F310>, type='Polygon', coordinates=[[[-44.062789, -20.059816], [-43.856856, -20.059816], [-43.856856, -19.777568], [-44.062789, -19.777568]]]), attributes={})",pt,android
2021-03-04 03:37:32,'1367318266163716096,hotlikemexico,Sdds zolpidem,None,pt,iphone
2021-03-04 03:35:37,'1367317780572352513,Marchms0,Olá serase vc teria migalhas de zolpidem para dar a essa jovem garota?,None,pt,iphone
2021-03-04 03:35:34,'1367317768664731657,mamute_thiago,Zolpidem tomado e aí vou eu. 😂😂😂,None,pt,iphone
2021-03-04 03:34:50,'1367317583725293569,amandaalvs_,Eu preciso acordar 7h e não conseguido dormir de tanta dorQue falta faz um zolpidem...,None,pt,iphone
2021-03-04 03:33:03,'1367317136042053632,lygialage,esperando o Zolpidem fazer efeito,None,pt,android
2021-03-04 03:31:58,'1367316861898141699,vitorialimasi,"Antialérgico, zolpidem e to aq ligada no 220",None,pt,iphone
2021-03-04 03:28:31,'1367315995715592200,prsicloa,@WillNasci_ kkkkkk zolpidem Eh barril demaoaais,None,pt,android
2021-03-04 03:27:16,'1367315680438149123,FormatoForFun,@HannyaLobs @Desmyeolada Zolpidem faz isso mesmo,None,pt,android
2021-03-04 03:27:08,'1367315645872889864,yayjota,hoje só faltou o zolpidem,None,pt,iphone
2021-03-04 03:24:17,'1367314930148528134,maiermaid,já botei 1 zolpidem pra dentro e nada acho que vou combar com um musculare pra ver se bate … o dia a dia da ansiosa !,None,pt,iphone
2021-03-04 03:22:49,'1367314561381064719,pharmacist886,"⚠️Macrolide antibacterial drugs enhance the sedative effects of Z-drugs such as zolpidem, zaleplon, and zopiclone.",None,en,iphone
2021-03-04 03:22:17,'1367314426676789248,emptytapesz,@_abzita vamo de fresno e zolpidem 🤩🤩🤩,None,pt,iphone
2021-03-04 03:20:23,'1367313948882698240,_abzita,@emptytapesz vamo zolpidem juntas,None,pt,iphone
2021-03-04 03:17:49,'1367313303312203781,hyunjaemisogino,@soshialismo toma zolpidem,None,es,android
2021-03-04 03:17:06,'1367313121929531403,car199e,Somebody should’ve told me that colors are much more vivid when on Zolpidem,"Place(_api=<tweepy.api.API object at 0x000001792556F310>, id='c3f37afa9efcf94b', url='https://api.twitter.com/1.1/geo/id/c3f37afa9efcf94b.json', place_type='city', name='Austin', full_name='Austin, TX', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001792556F310>, type='Polygon', coordinates=[[[-97.928935, 30.127892], [-97.5805133, 30.127892], [-97.5805133, 30.5187994], [-97.928935, 30.5187994]]]), attributes={})",en,iphone
2021-03-04 03:15:54,'1367312819016904708,diegosossai_,alguém aí toma zolpidem?,None,pt,iphone
2021-03-04 03:15:02,'1367312601596715014,BEBOMASNAOKAYO,algum traficante de zolpidem online,None,pt,iphone
2021-03-04 03:07:51,'1367310793985961984,_abzita,zolpidem me faz enxergar as fotos igual em hogwarts,None,pt,iphone
2021-03-04 02:55:47,'1367307756584206337,Dom_Ramon_,"O zolpidem so funciona quando to indo pro terceiro dia sem.dormir, ou seja so serve pra me deixar doido esquecer q eu mijei no copo e mandar audio pros outros falando bosta",None,pt,mobile browser
2021-03-04 02:53:18,'1367307132115312641,CavalcanteVf,RT @lizamendes__: desculpa pelas mensagens tinha acabado de tomar zolpidem,None,pt,iphone
2021-03-04 02:53:12,'1367307107821883393,larissamendes,"Vontade de beber, mas o Zolpidem não permite.",None,pt,android
2021-03-04 02:52:37,'1367306962627661824,mumuichiro,só uma sopinha de zolpidem pra regular meu sono,None,pt,android
2021-03-04 02:51:06,'1367306580061003776,caparellilaura,toma suco de uva louca de zolpidem = tudo,None,pt,iphone
2021-03-04 02:48:46,'1367305991172349953,jmarkvasc,Sdds de quando 1 comprimido apenas de zolpidem me fazia dormir,None,pt,iphone
2021-03-04 02:45:39,'1367305206644563968,shit5550,Loco de zolpidem,None,es,android
2021-03-04 02:45:29,'1367305164386877443,reemenoli,zolpidem eu te amo,None,pt,iphone
2021-03-04 02:43:05,'1367304560910479363,reemenoli,zolpidem tá batendo aqui a sensação é a mesma de dormir bebada e digitar tbm parece q tomei mil goles mas amanhã vou acordar sem ressaca e bem dormida,None,pt,iphone
2021-03-04 02:42:12,'1367304338507522048,Zenarchista_,Interessante esse zolpidem,None,pt,android
2021-03-04 02:41:34,'1367304179631464453,guinatha,"@vvvicenteee @kaerreneto zolpidem nao eh p depressaooo, eh p induzir o sono so 🙇🏻‍♂️🙇🏻‍♂️🙇🏻‍♂️ tudo de bom",None,pt,iphone
2021-03-04 02:38:52,'1367303501085343746,lostandboredmn,Barbara sob efeito de zolpidem fica todinha uma personagem de skins,None,pt,mobile browser
2021-03-04 02:35:18,'1367302602405392386,AnaElisy,"eu te amo, zolpidem",None,pt,iphone
2021-03-04 02:32:37,'1367301928598790145,Jorge_hurst,"O pior momento para adoecer já começou! E temos chefes e serviços querendo agir normalmente, como se nada estivesse acontecendo. Amanhã será um estresse só no centro odontológico em que trabalho.Mas neste minuto eu me permito um Zolpidem. Pelo menos dormir eu vou! Boas noites!",None,pt,android
2021-03-04 02:32:05,'1367301793303126034,_teslia,Minha mãe tomou zolpidem e tá dizendo: vamos plantar feijão amanhã,None,pt,android
2021-03-04 02:31:30,'1367301646921969664,laurazocz,vontade de toma uns 20 zolpidem,None,pt,android
2021-03-04 02:30:40,'1367301439144550402,letihennemann,minha mãe veio aqui no quarto e pegou meu zolpidem de fininho.... achando q eu não ia perceber né more,None,pt,android
2021-03-04 02:24:32,'1367299893157638148,marcoklesener,Eu só queria um zolpidem hoje 🥺,None,pt,iphone
2021-03-04 02:24:24,'1367299860882477062,BuCamargo,Minha avó numa emergência provavelmente por causa dessa merda de zolpidem e vocês aí romantizando remédio pra dormir.,None,pt,iphone
2021-03-04 02:21:38,'1367299162564362241,_purapsicose,rapaz achei uma lapada de receita de dr nelson aqui kkkkkkkkkkk aff mas só uma de zolpidem,None,pt,iphone
2021-03-04 02:17:37,'1367298153909788674,eimagao,E o zolpidem fez a primeira vitima,None,pt,android
2021-03-04 02:10:23,'1367296332151554055,jamylechastinet,Bebados do #zolpidem se pronunciem 🙋🏼‍♀️ primeira,"Place(_api=<tweepy.api.API object at 0x000001792556F310>, id='e60cc1f72c303272', url='https://api.twitter.com/1.1/geo/id/e60cc1f72c303272.json', place_type='city', name='Salvador', full_name='Salvador, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001792556F310>, type='Polygon', coordinates=[[[-38.700244, -13.02679], [-38.305051, -13.02679], [-38.305051, -12.723879], [-38.700244, -12.723879]]]), attributes={})",pt,iphone
2021-03-04 01:57:13,'1367293018714361865,levitatingbitch,vou deitar pro Zolpidem porque não suporto ficar assim,None,pt,android
2021-03-04 01:55:55,'1367292691369914374,camillechacon,"Atenção por motivos de: não tenho mais prysma, vou tomar zolpidem. Pessoas, relevem qualquer coisa que eu diga nas proximas horas. Eu juro que não sou eu. Alô @quasemiss explica aqui, q nao sou eu.",None,pt,android
2021-03-04 01:53:04,'1367291974542360582,nnaluisa_,Tomei o zolpidem e fez 0 efeitos,None,pt,iphone
2021-03-04 01:52:20,'1367291790907301888,mxlzinhx,ontem tomei xanax ai hj fui descobri q tomei zolpidem tb por causa q eu tirei foto do comprimido agora como eu peguei eu não tenho nem ideia,None,pt,iphone
2021-03-04 01:47:00,'1367290447173935111,umananinha,"@_PauloVico me desculpe, mas vou tá precisando do zolpidem",None,pt,iphone
2021-03-04 01:45:10,'1367289985334992900,eimagao,"Se voltemos ao Lockdown, voltemos tbm ao Zolpidem",None,pt,android
2021-03-04 01:42:24,'1367289289793544195,fabimelo,Hoje só com zolpidem.,"Place(_api=<tweepy.api.API object at 0x000001792556F310>, id='d16815010421ff73', url='https://api.twitter.com/1.1/geo/id/d16815010421ff73.json', place_type='city', name='Fortaleza', full_name='Fortaleza, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001792556F310>, type='Polygon', coordinates=[[[-38.638212, -3.88818], [-38.401568, -3.88818], [-38.401568, -3.691356], [-38.638212, -3.691356]]]), attributes={})",pt,android
2021-03-04 01:40:14,'1367288744450080773,ellen1608420,"Escitalopram e sertralina nas horas vagas, bupropiona, zolpidem, quetiapina, rivotril e ciclobenzapina diariamente https://t.co/joImhfkrxL",None,es,iphone
2021-03-04 01:38:49,'1367288386889932806,jamylechastinet,Tomei o #zolpidem pela segunda noite.   Cadê aquele sono avassalador que ele dava? ☹️,"Place(_api=<tweepy.api.API object at 0x000001792556F310>, id='e60cc1f72c303272', url='https://api.twitter.com/1.1/geo/id/e60cc1f72c303272.json', place_type='city', name='Salvador', full_name='Salvador, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001792556F310>, type='Polygon', coordinates=[[[-38.700244, -13.02679], [-38.305051, -13.02679], [-38.305051, -12.723879], [-38.700244, -12.723879]]]), attributes={})",pt,iphone
2021-03-04 01:37:43,'1367288111642914816,ellen1608420,"@domicianocd Já tomei escitalopram também, pra mim foi bom mas eu tomava ele e zolpidem a noite",None,pt,iphone
2021-03-04 01:35:57,'1367287668841852928,massianamari,ja tomei meu zolpidem hj so falem cmg amanha bjs fui de berço,None,pt,android
2021-03-04 01:35:32,'1367287562625294337,mscarterfromthe,@amneasiac @labroxera Amg minha vo usa o zolpidem acho ela tem varias caixas roubo uma pra vc,None,pt,iphone
2021-03-03 03:13:27,'1366949815486193666,victorlaskowsk,A mulher da série tomando 500 zolpidem,None,pt,android
