created_at,tweet_ID,user,tweet_content,place,language,source
2021-05-15 19:13:58,'1393645851914817537,BarbaraPlatt19,"@RonnyJacksonTX illegals are people that prescribe pain killers an sleeping pills (ambien)without making a pt chart, or an exam  wreck gov Vehicles while intoxicated an on duty, lie about the presidents health . an making  sexually Inappropriate comments to female Subordinates",None,en,mobile browser
2021-05-15 19:23:43,'1393648305750560771,EmmaFWW,@andykopsa But what do we do when it's Ambien that makes you racist?,None,en,android
2021-05-15 19:26:27,'1393648995327741956,whomarriedmatty,Tell 'em that Ambien makes me crazy,None,en,https://twitter.com/delusionrealism
2021-05-15 19:32:40,'1393650558557360128,AKUEM0BOY,"sdds dele... sim, do zolpidem",None,pt,android
2021-05-15 19:32:34,'1393650534951706624,nothallucional,ambience is suasana kan? why the hell would astro direct translate it as ambien in bm....i thought ambience is pretty direct or easy to translate....,None,en,iphone
2021-05-15 19:35:48,'1393651345593225222,AlexMorelli123,"@AdamHDomby @KevinMKruse Kevin: ""I use my platform for diving into policy arguments like a pearl diver on Ambien. Half delirious, half suicidally, and choking all the way down. Get off my ass.""",None,en,iphone
2021-05-15 19:44:53,'1393653630633353218,FadyDoc,"@docmartin22 In my residency...9 pm page: ""patients wants a sleeper""Another ntern: ""Ambien""11pm page: ""patient doesn't want ambien""Intern: ""Trazadone""....1 am page: ""patient is asleep now, do you want me to wake him up to give it?""He yelled at the nurse so got called to the PD office!",None,en,android
2021-05-15 19:47:51,'1393654377324367872,OQueenobi,"@DeaScott1 Grandma is rich, uses Ambien, and it had to look like an accident.",None,en,mobile browser
2021-05-15 19:54:15,'1393655988553752576,ambien_addict,Human being max level speedrun (weed/acid/ambien build) WR 2021,None,en,iphone
2021-05-15 19:55:26,'1393656287762726915,GummiPie,Is Roseanne the lady who took ambien and started calling black people monkeys 🐒,None,en,iphone
2021-05-15 20:01:28,'1393657804620193795,GummiPie,RT @Cinnamon_Stix: As one does on Ambien,None,en,iphone
2021-05-15 20:01:46,'1393657882755977218,GummiPie,"After you take ambien, go to sleep.",None,en,iphone
2021-05-15 20:10:25,'1393660060220497920,abrunamouta,me segurando pra não tomar zolpidem,None,pt,android
2021-05-15 20:24:56,'1393663709508165633,saturdaycontest,RT @chincha33: Do unicorns neigh? Find out on the next episode of Ambien Dreams.,None,en,android
2021-05-15 20:31:33,'1393665375473127428,kramerbeti,Um dia tomei um zolpidem e chamei meu namorado pra morar comigo. Meses depois compramos uma cama juntos e quando ela chegar ele vem pra cá,None,pt,android
2021-05-15 20:32:46,'1393665681808400384,sexotube1,AZDelivery 3 pcs AZ-Envy Wlan ESP8266-12F Placa de desarrollo Ambien https://t.co/0477iR2UUm,None,in,http://publicize.wp.com/
2021-05-15 20:32:45,'1393665678922686464,noticieroporno,AZDelivery 3 pcs AZ-Envy Wlan ESP8266-12F Placa de desarrollo Ambien https://t.co/h9eSGBR8h8,None,in,http://publicize.wp.com/
2021-05-15 20:32:30,'1393665616712699911,chollosdiario,AZDelivery 3 pcs AZ-Envy Wlan ESP8266-12F Placa de desarrollo Ambiental All-In-One con Sensor de Humedad y Calidad del aire compatible con Arduino https://t.co/rwL5vRO02q,None,es,http://publicize.wp.com/
2021-05-15 20:38:40,'1393667169150545925,thaliaabraz,"Aiai era só um clonazepanzin, um Zolpidem..",None,pt,mobile browser
2021-05-15 20:33:51,'1393665954538721281,vittoriazz,@ma_cavicchioli Era o zolpidem falando,None,pt,iphone
2021-05-15 20:42:17,'1393668079373230091,chincha33,"@damnfinetweet @DogGoing Aaww, thank you so much! I appreciate this 🙏I sometimes wish I could take Ambien again. Wild stuff happened then lol 💛",None,en,android
2021-05-15 20:38:07,'1393667030910488577,mcgarrygirl78,I drew something last night a little geeked on Ambien. Can't wait to see what it is.,None,en,android
2021-05-15 21:04:43,'1393673723136335883,QueenNerd_42,"@MistressAnkh AAAAAMOOO Na ordem: TCC, psicodinamica, psicanálise Spanking e humilhação Ser bi é maravilhoso Risperidona, zolpidem e clonazepam",None,pt,iphone
2021-05-15 21:08:45,'1393674739663740928,mustache_teddy,"@RonnyJacksonTX You were the WORST White House physician that America has ever had by yelling at co-workers, popping Ambien like they were Skittles and getting hammered all the time.",None,en,mobile browser
2021-05-15 21:12:47,'1393675753733214208,sararmmartins,A de 2021 ama zolpidem? Para caralho. Mas vamos por partes,None,pt,mobile browser
2021-05-15 21:14:27,'1393676171494232066,r2bcheerful,"RT @Neilicorn: Took an edible a couple hours ago, just took some Ambien and mag citrate, does anyone have any requests for what sleep crime…",None,en,android
2021-05-15 21:17:05,'1393676835410563074,ReveriefitRae,@ManiacalV Fighting the Benadryl nap is like near impossible. It’s gotta be worse or on par with fucking ambien — I’ve never taken that but know people who have and that shit is not a game.,None,en,iphone
2021-05-15 21:19:03,'1393677328916561923,hmestorkccoelho,"@lula13133 @bemfeitona Pra mim perdeu o efeito 🤣 não dormia mais tomando. Agora saí da tarja preta, psiquiatra passou Zolpidem 🤣",None,pt,android
2021-05-15 21:18:22,'1393677158309105668,3fuckmar,i literally went from taking clonazepam and zolpidem and smoking weed every day to complete sobriety and peace because i started using an ICE PACK,None,en,iphone
2021-05-15 21:22:04,'1393678087825600519,pharmacopola,@PharmaFactz Zolpidem,None,es,android
2021-05-15 21:19:35,'1393677463654473733,MistressAnkh,"@QueenNerd_42 Maravilhosa...Dobrei a dose do zolpidem, meu eu-lírico quase não existe. Quando existe é analfabeto e (+) desconexo, mas no geral eu só desmaio mesmo. E vc só me ama sob efeito  dele que eu sei haha",None,pt,android
2021-05-15 21:25:42,'1393679004390109184,StuWallis,"Ball players, rap stars, addicted to the limelightMDMA got you feelin' like a champion (come on, come on, come on)The city never sleeps, better slip you an Ambien #UTT",None,en,iphone
2021-05-15 21:28:20,'1393679668704915463,GerryGoodCraic,@kw_stapleton_ Especially now with high status figures like Elon who manipulate the value of these crypto over a few ambien fuelled tweets to his own gain.,None,en,android
2021-05-15 21:30:55,'1393680315412058116,_brendanuness,vontade de tomar uma cartela inteira de zolpidem,None,pt,android
2021-05-15 21:51:22,'1393685461743382529,vermelhofuria,@matheuslobeiro_ @pedrobelem Zolpidem é perigoso porque entre o tiro e a queda podem acontecer coisas do arco da véia,None,pt,android
2021-05-15 21:57:46,'1393687072616157193,lixgotico,"@blueberry_ssi zolpidem, o mais acessível",None,pt,android
2021-05-15 22:11:27,'1393690516462702593,HeyNoHomo,mano zolpidem é um inferno né fez entrar no Omegle 4 da manhã,None,pt,android
2021-05-15 22:12:51,'1393690871669960706,Pichegneto,Me acabo de dar cuenta de que me queda un solo comprimido de zolpidem...*se vuela la cabeza con un cartucho de dinamita*,None,es,mobile browser
2021-05-15 22:33:25,'1393696047487127564,CharleeAdams,@dawnistired5 I hoped you packed your Ambien. Hah!,None,en,android
2021-05-15 22:31:22,'1393695528546758657,comrade_erika,@Southern_Corn d...do you wanna go r/ambien ITS NOT LIKE I LIKE YOU OR ANYTHING SUSSY IMPOSTOR BAKA,None,en,mobile browser
2021-05-15 22:28:56,'1393694915675238410,jungpec,aha babe 🙈🙈 i’m addicted to ambien,None,en,iphone
2021-05-15 22:32:10,'1393695732796960773,lpcbressan,pra dormir hje só na base do bom e velho zolpidem meu deus parece q meu coração vai sair pela boca q isso,None,pt,iphone
2021-05-15 22:28:52,'1393694901964087297,SHOTlNHA,"ela que vai ficar acordada a noite toda dessa vez, eu vou tomar meu zolpidem e desmaiar até amanhã",None,pt,iphone
2021-05-15 22:46:49,'1393699419623759876,mspennycrumb,just took ambien … ama ✌🏻,None,en,iphone
2021-05-15 22:53:40,'1393701143197458434,kriemcgrath,@stwanyone amém!!! zolpidem perdão por te abandonar,None,pt,mobile browser
2021-05-15 22:55:20,'1393701562141356034,mspennycrumb,ambien: ENGAGE!me: legit ask me ANYTHING#ama#,None,en,iphone
2021-05-15 23:14:36,'1393706409573994499,catsofff,"Sometimes my Zolpidem is here with my Xanax then they’re not, and it’s like if they took me https://t.co/5rJr1IjCGX",None,en,iphone
2021-05-15 23:22:38,'1393708429139664900,MattGonzaga,"Tomei quase uma garrafa de vinho inteira, daqui 1:30 hora eu vou mandar um zolpidem pra dentro e lá pra Tocantinhos eu acordo!! (Com ressaca?! Façam suas apostas)",None,pt,android
2021-05-15 23:21:52,'1393708237715824641,GuedesBee,O melhor amigo do jovem hoje em dia é o zolpidem,None,pt,android
2021-05-15 23:38:46,'1393712493231546375,immfr,simmmmmmno máximo fico louco de zolpidem https://t.co/mPE8H0u6Vy,None,pt,iphone
2021-05-15 23:42:11,'1393713351340052480,PxZebra,"@Edulcorated You already have a cool nickname, Candacae. -Le agarra del sujetador. Podría arrancarlo. Coge aire por la nariz y lo exhala lentamente. En su lugar, lo desabrocha como una persona.- No lo sé. De momento... -Gruñe un poco.- Te sobra ropa, y a mi ambien, ¿No crees?",None,es,https://about.twitter.com/products/tweetdeck
2021-05-15 23:46:57,'1393714551158452226,almoxarifada,@karenlouizex quer um zolpidem amiga,None,pt,android
2021-05-15 23:51:41,'1393715740167925760,lauriecatwalk,"@AntitheistCrsd Ambien, I tried to quit &amp; didn’t sleep for 10 days. Next time I’ll have a serious amount of edibles and some gallons of red wine😂🤣",None,en,iphone
2021-05-15 23:52:41,'1393715991687823360,alexnotquite,My vendor hooked me up with pure Zolpidem (Ambien) so I need to be ready to wake up covered in cereal &amp; blood,None,en,android
2021-05-15 23:53:31,'1393716201851953156,Shoq,"Has anyone else had problems with the consistency of Zopidem (Ambien).   5MG from one manufacturer works as it should, while the same dose from another wipes me out for hours the next day.",None,en,https://sidetoolz.com
2021-05-15 23:59:39,'1393717748652548098,Garcia_gm7,vontade de ingerir 4 caixas de Zolpidem e acordar só daqui a 3 anos,None,pt,mobile browser
2021-05-16 00:02:30,'1393718464179838977,natralha__,ja lutei mt hj chegou a hora da higiene do sono    1cp de zolpidem e um coronhada,None,pt,mobile browser
2021-05-16 00:05:51,'1393719305871757316,itsscynthiaa,Her too. Where’s my wine and ambien https://t.co/e0L78iLctq,None,en,iphone
2021-05-16 00:13:19,'1393721186589331457,Tizzy_T___,✨❤️你想要什么 — Tizzy T#你的朋友TT #TT #TizzyT Cr; Weibo @ Zolpidem·TizzyT https://t.co/1cU10NGuQf,None,zh,android
2021-05-16 00:14:43,'1393721538554257409,souzafjulia18,Tomei zolpidem mais tarde to no siscad trancando a matrícula,None,pt,iphone
2021-05-16 00:18:00,'1393722366178496512,Gabriellyalvesg,Tomei 3 comprimidos de zolpidem Adeus,None,pt,android
2021-05-16 00:18:17,'1393722435195871236,Michele14177918,@AntitheistCrsd Ambien (generic),None,es,mobile browser
2021-05-16 00:34:46,'1393726583928606723,TedSoquiPhoto,"@dennisjromero F1 needs to get Ambien as top sponsor. They tried with Redbull to keep you up the whole event. Now it will be “why fight it, Ambien.” “PS Hamilton wins again.”","Place(_api=<tweepy.api.API object at 0x0000022BF8D0F160>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022BF8D0F160>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",en,iphone
2021-05-16 00:37:50,'1393727355168903171,adonadomell,Eu lendo qualquer discussão chapada de zolpidem https://t.co/EQC6SWRbfy,"Place(_api=<tweepy.api.API object at 0x0000022BF8D0F160>, id='590a9db327969e51', url='https://api.twitter.com/1.1/geo/id/590a9db327969e51.json', place_type='city', name='Betim', full_name='Betim, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022BF8D0F160>, type='Polygon', coordinates=[[[-44.31824, -20.052555], [-44.0675, -20.052555], [-44.0675, -19.8314598], [-44.31824, -19.8314598]]]), attributes={})",pt,android
2021-05-16 00:37:32,'1393727279545651205,AndradeCaio03,"o Nenê antes de entrar em campo toma 1 zolpidem, 1 Rivotril e durante a parada técnica toma um dramin p garantir.",None,pt,android
2021-05-16 00:45:09,'1393729199089782784,okapplejuice,@ambiencreek First impression: this guy needs money for pc imma commission Your nickname in my head: ambienCloseness ratings [1-10]: 6-7 but we gotta talk more :)Do I like you: yea you’re coolYou are my: artist friend Ever had a crush on you: nahShould you post this too: if you wanna,None,en,iphone
2021-05-16 00:49:29,'1393730287666962434,jvgalvaoo,"Esse tal de zolpidem tem um sabor horrível, pqp.",None,pt,iphone
2021-05-16 00:53:07,'1393731203950432257,robertadiaass,era só um zolpidem na minha vida de novo,None,pt,android
2021-05-16 00:55:14,'1393731735431483394,FKAbuzzkillary,Oh and I flushed my ambien.  No💕,None,en,iphone
2021-05-16 00:54:14,'1393731482993233921,OracleNil,"@BelleStruts @synredae @AntitheistCrsd You live in a state that still prescribes pain meds? If I can continue to get Ambien, life will be grand. It’s crazy and now pain patients are all being encouraged to see a psychiatrist for pain🥺",None,en,iphone
2021-05-16 00:58:20,'1393732515383418880,cyrusmonsterr,agr sem meme o harry trouxe de volta toda a minha libido q o zolpidem tira,None,pt,android
2021-05-16 00:57:15,'1393732243512758281,WeirdScary,"@MissAntropen En annan rolig kombo är annars Zolpidem och sprit. Du kommer definitivt att somna, men först efter att ha haft lite blackout-roligt. Vill du köra easy-mode så lås in alla enheter med internetanslutning på ett ställe man behöver ha balans för att nå och barrikera ytterdörren.",None,sv,android
2021-05-16 00:53:54,'1393731399572729862,athrur,passo mal que é so eu ingerir 01 (um) zolpidem que fico na mesma energia da personagem taty piriguete da comediante tata werneck,None,pt,mobile browser
2021-05-16 01:00:50,'1393733143925084160,OracleNil,"@BelleStruts @synredae @AntitheistCrsd Nah, have had no pain meds since ‘16. I just stay cranky and in pain😂. But seriously may have to go to one for Ambien, that’s crazy",None,en,iphone
2021-05-16 00:55:44,'1393731859192840192,eelodium,"@CHEZnoPHOTO Tell your Dr that prescribed the Ambien that it's happening, they might have a suggestion about how to curb the side effects. But also usually those things face after your body gets used to the new meds so I'd give it a little while if it's helping your sleep!",None,en,mobile browser
2021-05-16 01:09:27,'1393735310517981188,WtfLalih,não vejo a hora de me formar para eu me auto-receitar com o zolpidem,None,pt,mobile browser
2021-05-16 01:07:28,'1393734811525713927,skinsober,sábado jogos on-line zolpidem e conversas sobre dedos no cu e ousadia,None,pt,iphone
2021-05-16 01:05:41,'1393734365239255042,renanfsantos05,"acho que cada jogador do Fluminense tomou 2 zolpidem, 1 litro de suco de maracujá e fumaram no minimo 4 baseado, juro que se oferecerem um colchão ali na beira do campo pro nene ele deita, dorme e ainda pede um cobertor, sem brincadeira KKKKKKKKK",None,pt,iphone
2021-05-16 01:03:01,'1393733692133154816,spellbookk,Zolpidem nunca te critiquei,None,pt,android
2021-05-16 01:02:10,'1393733479796518912,cyrusmonsterr,o zolpidem bot deu rt no meu post de libido por causa do h kkkkkkkkk,None,pt,android
2021-05-16 01:02:10,'1393733479557484544,robertadiaass,quero saber onde minha mãe escondeu meu zolpidem,None,pt,android
2021-05-16 01:20:36,'1393738120437374984,thisissrenata,ah mas eu vou tomar aquele zolpidem sim,None,pt,iphone
2021-05-16 01:19:05,'1393737737086410754,leandrodamac,"Deus no céu e meu zolpidem na terra, boa noite.",None,pt,android
2021-05-16 01:14:02,'1393736464769425408,superdeancas,zolpidem acabou https://t.co/csHKeKS2qt,None,pt,iphone
2021-05-16 01:13:46,'1393736396859392003,sinnerIady,ia fazer esse negócio dos 4 discos do meu ensino médio mas minha memória de usuária de zolpidem só lembrou de badlands,None,pt,android
2021-05-16 01:28:19,'1393740062224003072,shinenathi,O tombo que eu levei kkkkkkkkkkZolpidem me deixa chapada,None,pt,android
2021-05-16 01:24:35,'1393739119705088003,jwangktae,gente eu preciso muito ficar locona partiu tomar 4 comprimidos de zolpidem,None,pt,android
2021-05-16 01:24:22,'1393739065783197697,bbrunitcha,me ve um sabor zolpidem https://t.co/Eiel0M4yB5,None,pt,iphone
2021-05-16 01:34:53,'1393741714913906689,stwanyone,@kriemcgrath zolpidem q lute,None,pt,android
2021-05-16 01:33:24,'1393741341516046337,juuthalia_,"médico passou zolpidem pra dois meses e eu to tomando dois por dia, jaja acaba e eu quero ver como vou dormir depois🙃",None,pt,iphone
2021-05-16 01:39:32,'1393742881400184833,Ali_Hernandez13,"Sabadou tomando eno e zolpidem, grande dia",None,pt,mobile browser
2021-05-16 01:44:08,'1393744041615843330,AhmadWawan,@yusmirayusoff Ambik zolpidem la.,None,pt,android
2021-05-16 01:54:13,'1393746577961934852,sapatrouxaa_,Já tomei zolpidem e não tô com sono 😐😐,None,pt,iphone
2021-05-16 01:57:45,'1393747469129994241,sweetlydiaotto,sabadou tomando zolpidem pra dormir e esquecer meus problemas,None,pt,android
2021-05-16 02:00:40,'1393748200952057862,JaneSan99923908,"@PushReal @Danimalsdoodoo It’s Saturday, my old ass might go a little crazy and pop my Ambien a couple hours early and ambien tweet 😆😆😆",None,en,iphone
2021-05-16 02:01:12,'1393748335354433541,hypnoFTP,Zolpidem,None,es,android
2021-05-16 02:04:52,'1393749257283325959,idcnowhere,fala zolpidem o boot vem,None,pt,iphone
2021-05-16 02:05:28,'1393749409058459649,itapplebeliket1,@nocturnalbones Ambien and nyquil,None,en,android
2021-05-16 02:08:43,'1393750228759629829,vitoriaaa_o,Acho q colocaram zolpidem no meu lanche pq credo Q SONO q bateu,None,pt,android
2021-05-16 02:05:43,'1393749471918534659,idcnowhere,pq vc é um boot de zolpidem?,None,pt,iphone
2021-05-16 02:12:01,'1393751057675821056,railsonct,"que noite demoníaca, vendo todo mundo que gosto ou já gostei, de rolezinho com respectivos pares e eu em casa sozinho; q vontade é ter uma overdose de zolpidem 20mg 😔",None,pt,iphone
2021-05-16 02:22:41,'1393753741124423687,riptojulia,tomar zolpidem e falar coisas nada com nada,None,pt,iphone
2021-05-16 02:22:30,'1393753696887099394,alanacduarte,Sabado 22 hs eu chapada de vinho e zolpidem conversando sobre política com meu cabeleleiro comunistinha favorito,None,pt,android
2021-05-16 02:24:26,'1393754182411300864,Tzondrys,Dia 26Quetiapina 200mgZolpidem 10mg,None,pt,android
2021-05-16 02:28:17,'1393755151274373123,NBuencamino,"What meds are you guys all on? Mine:  Celexa 40mg, Lamictal 150, seroquel 400, risperidone 2mg, Ativan 2mg PRN and Ambien 10mg PRN",None,en,android
2021-05-16 02:29:57,'1393755572772745216,b_eyondthewall_,https://t.co/5UbbjRRBJGquem que brinca enqunato espero zolpidem faze efeito?,None,pt,mobile browser
2021-05-16 02:31:43,'1393756014810484742,onehundr_dgrand,My cousin: I am excited to say that my Ambien has kicked in. 🤣🤣🤣,None,en,iphone
2021-05-16 02:31:41,'1393756007726161920,Monstaxyoungest,@i_S2_CIX @Modelkidlauren Pantes semalem kerasa ada yg nyantet susah tidur mual pusing ambien sakit tenggorokan susah bernafas kentut tanpa henti,None,in,iphone
2021-05-16 02:37:05,'1393757364982063104,Re_amora,Meu deus eu tava lembrando umas histórias minhas envolvendo zolpidemEu já fiz cada coisa sob efeito desse remédio pelo amor de deus,None,pt,android
2021-05-16 02:35:03,'1393756855898415105,MarianaBelki,Depois de meses (5 especificamente) hoje tomei zolpidem para dormir 😟,None,pt,iphone
2021-05-16 02:34:47,'1393756787933859840,briii_bitch,hora do::: ♡ zolpidem ♡,None,pt,android
2021-05-16 02:33:59,'1393756586506657797,owelmax,dramim faça seu efeito de eu n posso tomar zolpidem e nem me matar hj pfvr eu imploro,None,pt,iphone
2021-05-16 02:32:18,'1393756161795579906,lais_noone_,Quatro zolpidem de 5mg n vai fazer mal n,None,pt,android
