created_at,tweet_ID,user,tweet_content,place,language,source
2021-01-11 02:33:40,'1348458022092337155,eareiass,@pisonismo Toma zolpidem e tenta resistir ao sono. Baita experiência,None,pt,iphone
2021-01-11 02:32:51,'1348457818551181314,wassholy,zolpidem nosso de cada dia 🙏,None,pt,android
2021-01-11 02:32:41,'1348457776708780034,pisonismo,e só 10mg de zolpidem podem me fazer companhia agora,None,pt,iphone
2021-01-11 02:29:28,'1348456964284682240,WallsxFineLinex,"@miguevq02 Zolpidem 
JAJAJAJA QUE",None,es,android
2021-01-11 02:26:08,'1348456127558774784,KatiaJB2026,"@ETcontroverso Pessoas próximas a mim usam Zolpidem, cara, tem dia que é bravo o negócio 🤣🤣🤣🤣",None,pt,android
2021-01-11 02:25:37,'1348455995522035714,gilliancsantos,"Vamos querer né zolpidem, me ponha pra dormir AGORA",None,pt,android
2021-01-11 02:24:16,'1348455659533172736,ETcontroverso,"@nubiaamerico Terrível, fiquei 4 anos sem dormir até começar a tomar Zolpidem 👽",None,pt,android
2021-01-11 02:16:21,'1348453663577149442,babitomasi,"a melhor hora do dia é a hora de tomar o zolpidem, enfim a surtada",None,pt,iphone
2021-01-11 02:16:02,'1348453587026931714,isvdrv,tem que legalizar o zolpidem,None,pt,android
2021-01-11 02:04:02,'1348450563801944065,ddistortia,@ahnemjulia amiga hora de colocar o celular no modo avião e ir nanar pois nada de bom acontece depois do zolpidem,None,pt,android
2021-01-11 02:03:49,'1348450509234044929,ahnemjulia,zolpidem devia ser vendido como droga recreativa,"Place(_api=<tweepy.api.API object at 0x000001B3CAA5BCD0>, id='c5292d78d38e3af6', url='https://api.twitter.com/1.1/geo/id/c5292d78d38e3af6.json', place_type='city', name='Juiz de Fora', full_name='Juiz de Fora, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001B3CAA5BCD0>, type='Polygon', coordinates=[[[-43.6983481, -21.9998657], [-43.147387, -21.9998657], [-43.147387, -21.416164], [-43.6983481, -21.416164]]]), attributes={})",pt,android
2021-01-11 02:00:24,'1348449651826028545,mariagfbp,@ChristianNozari p função q o zolpidem tem na minha vida: pra dormir,None,pt,iphone
2021-01-11 01:58:47,'1348449245179883521,mariagfbp,@ChristianNozari USJAJSJAHEJAHEWH no momento to indo me chapar de zolpidem,None,und,iphone
2021-01-11 01:57:07,'1348448825430700034,lanaddicteds,@canildalana não vou toma o zolpidem hoje não https://t.co/bNtgzg2MZH,None,pt,iphone
2021-01-11 01:56:03,'1348448554994577412,L_cerqueira,@amanguitcha Parece eu na vida. Quer um zolpidem?,None,pt,iphone
2021-01-11 01:54:53,'1348448264014745600,brattybibi,fodasse vo toma zolpidem pra dormir não quero pensar nisso se não eu vou começar a chorar e eu não quero chorar,None,pt,iphone
2021-01-11 01:54:27,'1348448155231281154,xxxxxxnat,cheirando um zolpidem,None,pt,iphone
2021-01-11 01:49:46,'1348446974895337474,ahnemjulia,"tomei um zolpidem e já bateu demaisss não vejo o limite das coisas e os volumes, fica tudo 3d","Place(_api=<tweepy.api.API object at 0x000001B3CAA5BCD0>, id='c5292d78d38e3af6', url='https://api.twitter.com/1.1/geo/id/c5292d78d38e3af6.json', place_type='city', name='Juiz de Fora', full_name='Juiz de Fora, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001B3CAA5BCD0>, type='Polygon', coordinates=[[[-43.6983481, -21.9998657], [-43.147387, -21.9998657], [-43.147387, -21.416164], [-43.6983481, -21.416164]]]), attributes={})",pt,android
2021-01-11 01:47:04,'1348446297808904195,js_neeto,"E em outros dias também porém com bem menos intensidade

E se não fosse o zolpidem junto com o ansiolítico eu ainda… https://t.co/7SkLxIWdGn",None,pt,https://about.twitter.com/products/tweetdeck
2021-01-11 01:44:35,'1348445670290706432,ThaAguirre,quero morfina + cloreto de potássio 8 ampolas + zolpidem + valium + bigmac ou um milshake + miojo com requeijão,None,pt,android
2021-01-11 01:41:53,'1348444990859583488,emanuelcki,ao3 &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; paulada na nuca &gt;&gt;&gt; zolpidem,None,pt,android
2021-01-11 01:41:27,'1348444881203703810,mandxrvlcion,apaguei o surto pra dizer que zolpidem nao faz mais efeito em mim,None,pt,android
2021-01-11 01:35:47,'1348443456658677760,gringaemssa,E o zolpidem que não faz efeito hein ? 🙄,"Place(_api=<tweepy.api.API object at 0x000001B3CAA5BCD0>, id='e60cc1f72c303272', url='https://api.twitter.com/1.1/geo/id/e60cc1f72c303272.json', place_type='city', name='Salvador', full_name='Salvador, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001B3CAA5BCD0>, type='Polygon', coordinates=[[[-38.700244, -13.02679], [-38.305051, -13.02679], [-38.305051, -12.723879], [-38.700244, -12.723879]]]), attributes={})",pt,iphone
2021-01-11 01:27:31,'1348441374048317441,lindaeexausta,@sanneellen Zolpidem mas não sei se aconselho kkk,None,pt,android
2021-01-11 01:26:05,'1348441014751657985,mareazx,"tomei um zolpidem aqui na casa da minha tia e to com medo de falar doideira pq o efeito bateu, fora q ainda to meio bebada",None,pt,iphone
2021-01-11 01:25:21,'1348440831154335745,julieAGITACTION,@Pr1nceSSConnaSS @AvoKalif Mieux vaut un hypnotique genre zolpidem. Le sommeil est plus tranquille et le réveil le… https://t.co/4VbAsohdNZ,None,fr,https://mobile.twitter.com
2021-01-11 01:21:42,'1348439911892996098,forksklore,é sério eu preciso voltar pro meu psiquiatra e ele PRECISA meter a receita do zolpidem na minha não,None,pt,iphone
2021-01-11 01:18:22,'1348439074030415872,gabriel_scg_,"Tomei meu zolpidem e estou aq, qria dizer q vcs ficam lindos nos 3d q minha mente cria.",None,pt,android
2021-01-11 01:17:11,'1348438776134057987,alberrrto,@tamisaeva_ legal meu avô que toma zolpidem melatonina e ciclobenzaprina tá super feliz com isso vai leão,None,pt,android
2021-01-11 01:12:10,'1348437511941599395,betininda,@stardhuli eu dps de tomar meu zolpidem,None,pt,https://mobile.twitter.com
2021-01-11 01:11:09,'1348437259092111360,gabrielamiotto,Tic tac Zolpidem tá na hora de fazer efeito,None,pt,iphone
2021-01-11 01:03:07,'1348435234627477509,biaqdm,"Eu tava tentando sair do  zolpidem mesmo mas a vida me obriga a permanecer com o zolpidem
Partiu dormir 22h",None,pt,iphone
2021-01-11 01:03:05,'1348435226498719744,meliantegreluda,Fui de zolpidem já já começo a dissociar,None,pt,iphone
2021-01-11 01:02:52,'1348435173411598341,mingilf,@PETlTKHJ acho que foi entp(??) sla tava doida de zolpidem no dia q fiz,None,pt,iphone
2021-01-11 00:55:20,'1348433277800116231,cinriric4,Paloma vc botou zolpidem na minha bebid#a,None,pt,iphone
2021-01-11 00:41:54,'1348429897404964864,damnnanda_,altos papos com meu pai chapado no zolpidem,None,pt,iphone
2021-01-11 00:24:57,'1348425629222531073,ehmarianna,"agora quando eu tomar zolpidem não vou conversar com ninguém, pois ontem de novo eu dei rata conversando com uma am… https://t.co/WNNww0GKsC",None,pt,https://mobile.twitter.com
2021-01-10 23:30:23,'1348411896408502272,xxArcherxx_O,"@draselinacrf prazer, Dr Zolpidem",None,pt,android
2021-01-10 23:28:50,'1348411507487477760,otaldomixelzin,jaja vamos de zolpidem familha,None,pt,iphone
2021-01-10 23:28:24,'1348411400918605831,odeioglace,zolpidem eh sono e de brinde alucinações em qualquer hora do dia,None,pt,iphone
2021-01-10 23:25:06,'1348410567342628870,saravalle,A influencer zolpidem voltou com metas inúteis que não consegue cumprir e a reclamar.,None,pt,iphone
2021-01-10 23:22:09,'1348409825051488256,LuisenstadtFoto,"Was tun, wenn Zolpidem 10 mg nicht mehr wirkt? Bin munter und kann wie die letzten Tage auch, nicht schlafen. Habe… https://t.co/S2SbKxZTXE",None,de,http://twitter.com/#!/download/ipad
2021-01-10 23:19:51,'1348409249592971266,Holandaaa_,Vendo soul de novo pq se for ver e tomar zolpidem da aminesia 🤦🏼‍♀️,None,pt,iphone
2021-01-10 23:11:11,'1348407068043202560,vcbiba,"vou ter q tomar aquele zolpidem pra dormir hj, como se n bastasse ter dormido mais de 10h de noite, tirei um cochilo de 3h agora...",None,pt,https://mobile.twitter.com
2021-01-10 22:59:31,'1348404131237683202,sadgirlxxp1,minha mãe só toma zolpidem agora eu e meu pai vamo da un cacete nela acorda p vida mulher,None,pt,iphone
2021-01-10 22:56:40,'1348403413109919747,miojoanna,"impressionante as pessoas 
já me pediram rivotril e zolpidem pra cheirar e eu fico só ...não https://t.co/NPZlUbG9HS",None,pt,iphone
2021-01-10 22:35:30,'1348398084443824129,MohmdKrimi,"@HjlNiya Ye zolpidem bekhar bokhor
Bekhab k sob kar kni be nafete
Non to sob kar krdne",None,ht,android
2021-01-10 22:19:34,'1348394075398033411,___cuckoo,@Dr_zolpidem زنده باشین😂,None,fa,iphone
2021-01-10 22:12:34,'1348392315119927303,penixwright,Como fazer zolpidem caseiro google pesquisar,"Place(_api=<tweepy.api.API object at 0x000001B3CAA5BCD0>, id='5997e92637149a16', url='https://api.twitter.com/1.1/geo/id/5997e92637149a16.json', place_type='city', name='Barueri', full_name='Barueri, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001B3CAA5BCD0>, type='Polygon', coordinates=[[[-46.9657883, -23.5529444], [-46.798869, -23.5529444], [-46.798869, -23.469113], [-46.9657883, -23.469113]]]), attributes={})",pt,android
2021-01-10 22:04:51,'1348390374214152193,leonardojoao51,"RT @Prof_Aclerton: Eu não sou o zolpidem, mas eu tiro tua ansiedade, relaxo teus músculos e ainda te coloco pra dormir suave!!!

E de bônus…",None,pt,android
2021-01-10 21:51:15,'1348386951989227520,cahflocos,@batato0 @zolpidembot eu tomo outros remédios além do zolpidem e se combinar todos com bebida da merda e fico meio… https://t.co/x3j0dPELzI,None,pt,iphone
2021-01-10 21:48:14,'1348386191410925568,beatrizschnem,q q é zolpidem perto de cerveja né,None,pt,iphone
2021-01-10 21:47:48,'1348386084112261122,themacena,@mlktrst @Flamengo Vamos de zolpidem,"Place(_api=<tweepy.api.API object at 0x000001B3CAA5BCD0>, id='97bcdfca1a2dca59', url='https://api.twitter.com/1.1/geo/id/97bcdfca1a2dca59.json', place_type='city', name='Rio de Janeiro', full_name='Rio de Janeiro, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001B3CAA5BCD0>, type='Polygon', coordinates=[[[-43.795449, -23.08302], [-43.0877068, -23.08302], [-43.0877068, -22.7398234], [-43.795449, -22.7398234]]]), attributes={})",es,iphone
2021-01-10 21:47:11,'1348385925122961410,samuniversoo,Quando eu tomo zolpidem https://t.co/XdTT7w4pf0,None,pt,android
2021-01-10 21:46:44,'1348385813961306117,batato0,@cahflocos @zolpidembot como assim nao pode beber e toma zolpidem?,None,pt,iphone
2021-01-10 21:18:26,'1348378692247056384,uriel_subrosa,@ifuckinghatesex Minha dependência em zolpidem eh tão aparente assim? Sim eh,None,pt,android
2021-01-10 20:39:43,'1348368947956101120,XaubaX,@Pedrosoares031 Dou 100 conto e dois comprimidos  de zolpidem,None,pt,android
2021-01-10 20:29:03,'1348366262657822720,melomaniiaac,@Dr_zolpidem 😂😂😂,None,und,iphone
2021-01-10 20:18:51,'1348363698914648067,indgoism,espero do fundo do meu coração ter forças amanhã pra encarar o zolpidem e dizer nao quero essa merda,None,pt,android
2021-01-10 20:17:37,'1348363387042992131,ensinodequimic1,@Misskurama Vai no médico e diz que Zolpidem não adianta. Pede Prysma e talvez outros remédios juntos. Mas te prepa… https://t.co/vy4AlJsn9B,None,pt,android
2021-01-10 20:07:57,'1348360952962572289,isareis67,"Pré jogo foi open dramin e zolpidem, só pode mano   tnc https://t.co/qeK1V01zUE",None,pt,android
2021-01-10 20:03:12,'1348359759745978368,domasturbation,"Que zolpidem o que

Aqui é torcilax",None,pt,iphone
2021-01-11 15:02:12,'1348646397596332032,micahbutonline,"""I'd love to see you on Ambien."" -@andifroid",None,en,https://mobile.twitter.com
2021-01-11 15:00:56,'1348646080225935360,Z0Phn,@gregolear @LincolnsBible They are passing out more of these medals than Ronny did Ambien tablets. If only I had kn… https://t.co/uk7lAEfdyb,None,en,https://mobile.twitter.com
2021-01-11 14:59:19,'1348645670606041090,MizSpankee,"@iownjd I started Ambien a few months ago and now can’t sleep at all without it, but the sleep is not restful. I wo… https://t.co/bYJKC7k7bh",None,en,iphone
2021-01-11 14:57:23,'1348645186948059139,NingNon17034281,"RT @ajixajaxajix: Saatnya kembali kealami
Ampuh tanpa operasi atasi wasir, Ambien, 
Homoroid HEMOCARE-70.000 https://t.co/YhqRAPceIs
Bpom,…",None,in,android
2021-01-11 14:55:44,'1348644770919321600,ilmAudian,"RT @rshabara82: Bagi pegiat sound ambien, kalian bisa menciptakan ambien sendiri di https://t.co/T5iaXm9XKH dgn menyeting, mencampur setiap…",None,in,android
2021-01-11 14:54:35,'1348644482774933505,JessicaValenti,@lisatozzi ambien doesn't stand a chance against my fear and anxiety!,None,en,https://mobile.twitter.com
2021-01-11 14:43:35,'1348641713846366208,MikeShelAuthor,@BethTabler You got off easy. I wound up with stitches in my scalp taking Ambien in the mid 90s.,None,en,https://mobile.twitter.com
2021-01-11 14:38:31,'1348640437725143040,tamsalexa,I am crying elizabeth please I take it back I need the ambien,None,en,iphone
2021-01-11 14:36:53,'1348640028440760323,tamsalexa,girls don’t want boys girls want their ambien prescription back after they decided to be a fucking idiot and tell t… https://t.co/ds3Jt5UgYk,None,en,iphone
2021-01-11 14:31:30,'1348638669926592513,Yuni_Rulina,@jessiituu Knpa lah ambivent kam kira obat ambien😭🦶🏻,None,in,iphone
2021-01-11 14:28:43,'1348637971663220736,LittleVodkaOwl,"@GimmieTheHam I don't recall writing this.  
Fucking ambien.",None,en,android
2021-01-11 14:27:42,'1348637713478672385,helloitscorrie,@thatlilvegan Ambien lol,None,es,iphone
2021-01-11 14:22:36,'1348636431011504128,UphillAppeal,"This morning, I accidentally took my ambien instead if the day’s first pain pills. So tody I’m a narcalyptic narco… https://t.co/eRs6BBfEzX",None,en,iphone
2021-01-11 14:10:46,'1348633455056269314,ginandjos,There’s this republican I use for extra ambien so like I get it and every time I shake them out the bottle I whispe… https://t.co/o8Z1cqdk7m,None,en,iphone
2021-01-11 14:09:47,'1348633207625945090,WandaTa40700085,"@StevenBeschloss Let’s hope not after the 20th!
And will someone switch his adderall for some Ambien??",None,en,iphone
2021-01-11 13:56:08,'1348629773388402692,ppbrightt,@rraaviho yhh nie tkut kena ambien,None,pl,iphone
2021-01-11 13:55:38,'1348629645898481664,abluedudette,"@davidfrum @HC_Richardson Joe ""Better than Ambien"" Biden!! Knock me out!!",None,en,android
2021-01-11 13:47:33,'1348627611082174464,MannySchewitz,"RT @ChadBastard: @meganromer Usually when Clay is loaded up, it involves cheap vodka and ambien during his ""fireside chats"".  That or watch…",None,en,https://mobile.twitter.com
2021-01-11 13:33:13,'1348624002781208576,BonesOver,@swallowingair tbh i just like dr*gs but god if ambien doesn't hold a special place in my heart,None,en,android
2021-01-11 13:21:50,'1348621138964971521,BonesOver,god damn i forgot how much i fucking love ambien,None,en,android
2021-01-11 12:38:17,'1348610181324824580,bhfdrake,RT @YouSipFakePar: Ambien*,None,es,iphone
2021-01-11 12:10:24,'1348603161045561344,Shaydieblue,@Steven_Younger_ @ManlyOx I took an ambien last night and had to get off Twitter before I became reckless. Phew.,None,en,iphone
2021-01-11 12:07:09,'1348602343500218369,anniehistamines,I really need to stop tweeting on ambien like why is my first instinct to always tweet nonsense and my second insti… https://t.co/kwMHNSaORO,None,en,android
2021-01-11 11:13:33,'1348588857911111681,895092430318o,@rainers0o ambien,None,es,android
2021-01-11 10:54:20,'1348584021492695040,giajelly,Not being able to sleep even after taking like 68484839 ambien = rubbing Brian’s back the whole night so I feel better about myself ☹️,None,en,iphone
2021-01-11 10:40:03,'1348580424864317443,Dionne_DOT_edu,That ambien kickin w the swiftness,None,en,iphone
2021-01-11 09:13:40,'1348558685098881032,bwainwormhaver,this ambien aint shit,None,en,iphone
2021-01-11 08:50:59,'1348552976894332928,KimIndivisible,"@SpaceEcho25 On that note, Ambien is calling. Night SpaceEcho 🛌",None,en,iphone
2021-01-11 08:49:21,'1348552566888673283,nikidtini,"red wine and ambien, you’re talking shit again",None,en,iphone
2021-01-11 08:41:27,'1348550576838086659,CKO1315,@PlsRespond420 Heeeeeyyyy that's only Ambien Connor 😡,None,en,android
2021-01-11 08:39:52,'1348550180635725824,literallywet,ambien. yummy organic ambien. i wish i had some slime to play with,None,en,iphone
2021-01-11 08:38:03,'1348549722869358593,SmytheValentina,@AkilahObviously I was in ambien. Bin Laden’s niece was the first post,None,en,iphone
2021-01-11 08:32:16,'1348548266049335296,alexaagxo,@iownjd A combination of Trazadone &amp; Ambien is what works for me. Because neither of those alone but together they… https://t.co/bTSzBAgVv0,None,en,iphone
2021-01-11 08:24:45,'1348546377953890304,domimommy22,@mosdefang r/ambien,None,es,iphone
2021-01-11 08:01:20,'1348540482998079488,W0ND0LLZ,"@XUMINWONS hiraya, celest, luna, ambien, yvonne",None,fr,android
2021-01-11 16:10:48,'1348663660563062790,vickytebaila,RT @Danilu_01: Recordatorio para mi: No mandar mensajes mientras estoy bajo efectos del zolpidem.,None,es,android
2021-01-11 16:08:42,'1348663134144376834,forksklore,imagina quando tacarem o zolpidem em mim meu d,None,pt,iphone
2021-01-11 15:41:38,'1348656319667044354,anapaula_mfs,"eu definitivamente tenho que parar de tomar zolpidem e ir conversar com as pessoas, só sai pérolas kkkkkk",None,pt,iphone
2021-01-11 15:35:55,'1348654884804042754,obottinder,RT @carlybruni: baixei o tinder enquanto tava maluca de zolpidem me sentindo uma PALHAÇA,None,pt,https://twitter.com/obotanal
2021-01-11 15:28:29,'1348653014048002049,m_andrade89,@thaisribeiroh Usei zolpidem durante uns 6 meses pra tratar sérios problemas de insônia. Foi uma experiência horrív… https://t.co/uxsqbBjUEU,None,pt,iphone
2021-01-11 15:25:02,'1348652142245138432,thaisribeiroh,hoje faz uma semana que consegui me livrar do zolpidem. Quase 1 ano dependente de um remédio que estava acabando co… https://t.co/iK9vkJWIDd,None,pt,iphone
2021-01-11 15:04:25,'1348646954570539009,pues_escorpio,@carlilla5 zolpidem mamii,None,pl,android
2021-01-11 14:45:13,'1348642123311149059,tiagocanussah,Todos os relatos que vejo sobre zolpidem eu deveria pensar meu deus horrível mas eu penso  queria experimentar,None,pt,android
2021-01-11 14:43:23,'1348641662063562753,SmeshJitsuOnly,@wliltoldeo Zolpidem tartrate 10mg,None,de,android
2021-01-11 14:32:24,'1348638897362898947,stayquietnadal,caras eu assinei o youtube music por acidente quando tava doido de zolpidem e queria ouvir o album da taylor swift… https://t.co/A8KWT5GYxK,None,pt,https://mobile.twitter.com
2021-01-11 14:27:30,'1348637665420312577,TkLauro,@almotchellis Vai num psiq e diz q tá com insônia. Ele vai te receitar Zolpidem. Aí vc toma ele às 21h ou 22h. Sucesso,None,pt,android
2021-01-11 14:09:42,'1348633186285330434,KarolNevas,Alguém me arruma um zolpidem pelo amor de deus,None,pt,android
2021-01-11 14:01:38,'1348631154845429760,L080_50L174R10,Fico nesse estado por causa do zolpidem https://t.co/MsQZC01EvH,None,pt,android
2021-01-11 14:01:03,'1348631008845959168,L080_50L174R10,@vavauerurarara @RenzoMora Fico nesse estado por causa do zolpidem,None,pt,android
2021-01-11 13:59:01,'1348630496402669579,KarolNevas,"Vou ter que conseguir zolpidem hj, n vou ficar nesse desespero sem dormir direito n",None,pt,android
2021-01-11 13:58:43,'1348630423027544065,trapdesire,@carloabinader_ Mlk tive que tomar 3 zolpidem p dormir depois desse jogo de tao nervosa,None,pt,iphone
2021-01-11 13:53:03,'1348628993776488453,anabeatrizssm,"Eu to ficando uma pessoa consciente, ontem tomei Zolpidem, larguei o celular e fui dormir 👏🏻👏🏻",None,pt,iphone
