created_at,tweet_ID,user,tweet_content,place,language,source
2021-01-12 10:57:33,'1348947217776857088,PaolaPinheiro99,"@eumariafee Eu tomo, tem dia que tomo 1 comprimido de alprazolam e um de Zolpidem, e mesmo assim custo pegar no son… https://t.co/U9eQPVJY7k",None,pt,android
2021-01-12 10:49:48,'1348945267496726528,maleitosa,"Tomei o caraio do Zolpidem, apaguei e o relógio diz que eu só tive 19 fucking minutos de sono profundo. Eu quero morre",None,pt,https://mobile.twitter.com
2021-01-12 10:45:05,'1348944079170756608,anandagabr,Finalmente fui num psiquiatra que diz que se recusa a passar zolpidem e disse que inclusive deveria ser receita azul essa porra. Concordo.,None,pt,iphone
2021-01-12 10:21:58,'1348938262048604162,TransHusko,"aumente a dose do zolpidem 
gostoso demais",None,pt,android
2021-01-12 08:30:01,'1348910088036167680,giovannaariah,"decidi não tomar zolpidem pra dormir e eu nem dormi de tanta dor de cabeça e no corpo, por causa da tensão muscular",None,pt,android
2021-01-12 08:27:58,'1348909574733103106,samigusmao,era so um zolpidem pra eu dormir agora,None,pt,iphone
2021-01-12 08:26:10,'1348909118946496513,guilhermation,dava 20 reais por 2cp de zolpidem,None,pt,android
2021-01-12 07:56:35,'1348901676195991552,hotdepressed,Cê percebe que dels tem seus preferidos e vc n eh um deles quando tem insônia braba q nem Zolpidem tá funcionando,None,pt,android
2021-01-12 07:46:02,'1348899020324925440,971JI,Vou tomar outro zolpidem pra dormir,None,pt,android
2021-01-12 07:25:27,'1348893842024640512,DoDorien1,@StefVonSexron @baeten_lore Opletten met zolpidem en dergelijke. ze werken vaak verslavend als je ze voor langere p… https://t.co/RZlIsYeDrl,None,nl,android
2021-01-12 07:14:35,'1348891107799797761,AbrahaoMaay1,@oliveira_juniin Zolpidem,None,es,android
2021-01-12 07:09:57,'1348889941548404736,mizterwives,só queria um zolpidem na minha vida essa semana,None,pt,android
2021-01-12 07:02:23,'1348888036000604160,StefVonSexron,"@baeten_lore Zolpidem
Helpt mij tegen nachtangst ook
Slaapt als een blok
Voor een uur of 4 toch zeker",None,nl,android
2021-01-12 06:48:18,'1348884492338012160,LucasLuchesi,"@bonecadeshibari 10 conto o zolpidem, promoção",None,pt,iphone
2021-01-12 06:45:26,'1348883768371798017,_mmystery,"Gente eu não sabia se podis ou não mas eu fiz e deu certo

Rivotril e Zolpidem juntos é msravilhoso, dormi igual um bebezák",None,pt,iphone
2021-01-12 06:44:36,'1348883559629664256,zbzbruno,no fim do tobogã me aguarda 2 doses de clonazepam e 1 de zolpidem,None,pt,https://mobile.twitter.com
2021-01-12 06:44:26,'1348883517292175361,_mmystery,"Zolpidem, me tire daqui",None,pt,iphone
2021-01-12 06:44:20,'1348883493741359106,badreputationd,@famarcoslogia o zolpidem tá chegando amor,None,pt,iphone
2021-01-12 06:28:24,'1348879483051384832,BitXVIII,"hj tive que tomar zolpidem talvez eu fique bem louco

ou talvez eu só durma",None,pt,android
2021-01-12 06:21:44,'1348877804562223105,lavolterwitch,"talvez, eu nao deva entrar no twitter sob efetos do zolpidem talvez",None,pt,android
2021-01-12 06:01:37,'1348872742188314624,strayeoja,"@sinbeomgyu NOOOOOOOOOSSA, esses dias pra trás hitou um tweet das pessoas comentando os efeitos que o zolpidem caus… https://t.co/L0itjhkrDN",None,pt,android
2021-01-12 06:01:33,'1348872726405120000,ifucstee,"tomar zolpidem e dormir: ❌❌❌
tomar zolpidem e como não teve sono ficar em ligação falando nada com nada completamente chapada: 👏🏼👏🏼👏🏼",None,pt,iphone
2021-01-12 05:55:51,'1348871291139477510,petalsforexile,mais um dia arrependida de não ter tomado o zolpidem e não poder tomar agora pq se não eu não acordo pra fazer tudo que tenho pra fazer,None,pt,android
2021-01-12 05:46:04,'1348868828000899072,nathibrands,"o remédio começa a bater logo no momento q eu to fechando compra p confeitaria e já me perco td pq n entendo mais nd, obg zolpidem",None,pt,iphone
2021-01-12 05:27:42,'1348864206804840455,tatacv0,"RT @clxrwz: obrigada pelo zolpidem talia, to bem não",None,pt,iphone
2021-01-12 05:27:13,'1348864085862068225,primfeelspecial,"@ki4nnex eu sou literalmente assim com zolpidem, mas ao invés de pra emagrecer eu só quero ficar chapado mesmo",None,pt,iphone
2021-01-12 05:25:53,'1348863751387291653,nicollybautz,zolpidem é uma arma na mão de quem toma e continua com o celular na mão,None,pt,android
2021-01-12 05:24:11,'1348863321093648384,sapphichorror_,zolpidem acabou como vou dormir agr vou me encher de antialérgico,None,pt,iphone
2021-01-12 05:20:23,'1348862366864338947,jauregzz,eu chapada de zolpidem escrevendo texto sobre o amor na minha outra conta meu deus alguém me para,None,pt,android
2021-01-12 05:02:10,'1348857781361782784,tatacv0,RT @anaccoimbraa: pedi um zolpidem p talia só p conseguir dormir hj ela salvou até o clonazepam. ô vitória chegou,None,pt,iphone
2021-01-12 05:02:04,'1348857756149837825,laizaas9,toda vez que eu tomo zolpidem é uma história diferente,None,pt,iphone
2021-01-12 05:01:13,'1348857543108534273,Luzegan2,Como eu vou acordar seis da manhã se nem Zolpidem me derruba,None,pt,android
2021-01-12 05:00:14,'1348857295141220354,raibgss,era só 1 comprimido de zolpidem q eu precisava,None,pt,iphone
2021-01-12 04:58:15,'1348856795922653184,_ateodora_,e vamos brisar com show do exo e zolpidem hj,None,pt,iphone
2021-01-12 04:57:25,'1348856586291339266,gabriela_limanh,@pgodoy27 Zolpidem em mim n faz efeito nenhum aHsushsushs,None,pt,iphone
2021-01-12 04:57:07,'1348856512924495872,l4rimeneze5m,oficialmente indo dormir depois de dois zolpidem e de decidir decisões,None,pt,iphone
2021-01-12 04:54:06,'1348855752270741516,Zabelona,@just_xandy Nem eu mano eu tava doida de zolpidem,None,pt,android
2021-01-12 04:50:54,'1348854945534144515,luaallee,era só um zolpidem p eu dormi nessa porra,None,pt,android
2021-01-12 04:48:07,'1348854246788227072,pgodoy27,tomei dois zolpidem se nao dormir agora nao durmo nunca mais,None,pt,iphone
2021-01-12 04:46:47,'1348853908844781569,hotniggavaz,cadê o zolpidem,None,pt,android
2021-01-12 04:46:19,'1348853794453512192,lucquito,@angelaatd amiga zolpidem amiga,None,pt,android
2021-01-12 04:45:28,'1348853579738656770,Kindelcat_YT,"@iLISACORE @ratkid_d0 Nada le impide a una mujer ninfomana ir al médico con una falso insomnio, conseguir Zolpidem… https://t.co/XJ47Lb9vTY",None,es,iphone
2021-01-12 04:43:10,'1348852999951675392,vithsouza23,@cintia915 já usou zolpidem? tem me ajudado muito. ainda consegui diminuir a dose 🙏🏽 espero não precisar em breve,None,pt,android
2021-01-12 04:41:40,'1348852621319294976,badguysuit,Zolpidem ta batendo bjs rl,None,pt,android
2021-01-12 04:38:12,'1348851750908923904,TaciGrassi,"RT @mamute_thiago: Se acha radical, mas nunca tomou um Zolpidem e veio pro Twitter",None,pt,android
2021-01-12 04:36:51,'1348851411904323586,beoneway,"RT @SeikaCroft: No se si tomar ibuprofeno para el dolor de cabeza, antiacidos para la panza, diclo para el dolor de espalda, zolpidem para…",None,es,android
2021-01-12 04:32:04,'1348850205530140673,catchignrfire,saudade dele..... zolpidem,None,pt,iphone
2021-01-12 04:29:18,'1348849509028257792,PierreMuza,@Nakle @zeca1908 Acabei de tomar um Zolpidem e estou viajando na hipótese do Sampaoli ser um cavalo de Tróia argent… https://t.co/qsNKEYHsYD,None,pt,android
2021-01-12 04:28:50,'1348849393781387265,_alicefss,@caiio_gon ja tomou zolpidem?,None,ht,iphone
2021-01-12 04:22:29,'1348847796292608003,ygu_henrique,zolpidem demorou mais bateu,None,pt,https://mobile.twitter.com
2021-01-12 04:20:06,'1348847197421531136,Manoelftn,E tava zolpidem nessa lenda,None,pt,iphone
2021-01-12 04:19:19,'1348846996648570885,orlandetereal,faz duas horas que estou tentando dormir alguém tem um zolpidem aí?,None,pt,iphone
2021-01-12 04:18:14,'1348846724887019520,pretalilith,@b_anahoi Esse Zolpidem é bom. Mas é tomar e deitar.,"Place(_api=<tweepy.api.API object at 0x00000280DB6F7670>, id='68e019afec7d0ba5', url='https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json', place_type='city', name='Sao Paulo', full_name='Sao Paulo, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000280DB6F7670>, type='Polygon', coordinates=[[[-46.826039, -24.008814], [-46.365052, -24.008814], [-46.365052, -23.356792], [-46.826039, -23.356792]]]), attributes={})",pt,android
2021-01-12 04:14:32,'1348845795622191106,isatca11,Ainda vou tomar zolpidem,None,pt,iphone
2021-01-12 04:14:05,'1348845683466448904,pretalilith,@b_anahoi Zolpidem?,"Place(_api=<tweepy.api.API object at 0x00000280DB6F7670>, id='68e019afec7d0ba5', url='https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json', place_type='city', name='Sao Paulo', full_name='Sao Paulo, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000280DB6F7670>, type='Polygon', coordinates=[[[-46.826039, -24.008814], [-46.365052, -24.008814], [-46.365052, -23.356792], [-46.826039, -23.356792]]]), attributes={})",es,android
2021-01-12 04:10:51,'1348844867833765890,tavyzera,@Gabduzida 10mg de zolpidem + 20 gotas de rivotril + 100mg de succinato de desvenlafaxina monoidratada. Essa é a fó… https://t.co/NWiEsDx3ua,None,pt,android
2021-01-12 04:05:45,'1348843583131017221,nanda_freak,tomar um zolpidem e ler o twitter do meu amor deve ser daora tudo girando em sintonia,None,pt,https://mobile.twitter.com
2021-01-12 04:05:36,'1348843545289961474,gabrindo,eu me rendi ao zolpidem mas já com o cu na mão de criar resistência e não dormir nunca mais https://t.co/dUR3Do2JuR,None,pt,iphone
2021-01-12 04:04:03,'1348843157572755456,deisyannemahone,"@rxfagusmao Respondendo aqui sob efeito de zolpidem kkkkkk eu to mt loka kkkkkkkk mas n tenha medo n é nada demais,… https://t.co/sQJT0Z33CU",None,pt,android
2021-01-12 03:59:58,'1348842127527182342,odeioglace,parabéns a quem criou o zolpidem sou dependente dele 💞💞,None,pt,iphone
2021-01-12 03:55:59,'1348841128578199552,deisyannemahone,"@livingfordemi @Marcela25610299 Respondendo vc agr sobe efeito de zolpidem, não temha medo é bem tranquilo, nesse i… https://t.co/KoHJXlNMIv",None,pt,android
2021-01-12 03:50:07,'1348839649637265410,brenda_laragd,mandando vários áudios chapadassa de zolpidem amanhã a vergonha bate na porta,None,pt,android
2021-01-12 03:47:54,'1348839092159713281,deisyannemahone,"Minha faminha toda sofrendo pelos meus surtos provocafos pelo. 
 Zolpidem KKKKKKKKKKKmermao to digitanfo isso numab… https://t.co/g3AqOligoT",None,pt,android
2021-01-12 03:46:46,'1348838808440201216,cevanshcavill,tô com muito sono e grogue de zolpidem eu li “henry cavill” ao invés de “henri castelli” e quase morri do coração p… https://t.co/SaoLXfTOEf,None,pt,iphone
2021-01-12 03:46:17,'1348838685006032896,Hayannalane,Minha cabeça quando tomo zolpidem https://t.co/CxXF6Rm9a7,None,pt,iphone
2021-01-12 03:45:02,'1348838372475854848,maiara_daros,Sdds de um zolpidem,None,pt,iphone
2021-01-12 03:43:43,'1348838038445699072,vinnie_pine,"@dnaery HAUAHAUAHAUAHAAUAHUAHA

ZOLPIDEM foi foda",None,pt,android
2021-01-12 03:42:38,'1348837768928129024,analuisarrs,2 zolpidem p esquece q tenho depressao,None,pt,android
2021-01-12 03:37:22,'1348836443284758530,g_srodriguezzz,dou 5 min pra eu começar a delirar por conta do Zolpidem,None,pt,android
2021-01-12 03:37:09,'1348836387446001664,vrumvrumm_,tomei zolpidem e histamin kkkkkkk,None,pt,iphone
2021-01-12 03:34:57,'1348835833961455617,miacorvez,Tomei zolpidem ..... não consegui dormir .... estou deitada no chão da sala vendo TV não tô entendendo nada,None,pt,android
2021-01-12 03:29:53,'1348834558121299968,phosiea,"@fillledelune @patatinfritte isso aí infelizmente ninguem vai conseguir, só o zolpidem milagroso",None,pt,https://mobile.twitter.com
2021-01-12 03:19:57,'1348832056881651712,nigraflammaa,@jedimah tu tb toma zolpidem? kkkkkkkk,None,pt,https://mobile.twitter.com
2021-01-12 03:19:56,'1348832054457344001,bobonicius,E vamos de zolpidem!,None,pt,android
2021-01-12 03:18:15,'1348831630966857730,xhilanax,"hoje eu não tomei NENHUM remédio e só agora de noite já me falaram 2x “vc tá com Zolpidem nas ideias”
eu sinto info… https://t.co/jfCJFDwvcB",None,pt,iphone
2021-01-12 03:16:49,'1348831269673644032,davidgvegan,@gnomitochico He visto gente alucinando antes de quedarse dormida con zolpidem. Parece interesante 😅,None,es,android
2021-01-12 03:12:35,'1348830204102389760,Gabduzida,Tomar zolpidem e ir pras redes sociais é eu falando nada com nada ou sendo transtormada,None,pt,iphone
2021-01-12 03:08:04,'1348829069950017536,whenthepa,@medullinha exagerou no zolpidem? https://t.co/mQ9hemJBZg,None,pt,android
2021-01-12 03:06:28,'1348828666973872131,666probIems,se ela nn estivesse loca de zolpidem eu ja tava chorando aqui,None,pt,android
2021-01-12 02:59:08,'1348826820074999808,no_nohe_,40mg de Zolpidem vai me matar?,None,pt,android
2021-01-12 02:59:06,'1348826813397663745,linejvmedeiros,Zolpidem passa uns min game over tu apaga,"Place(_api=<tweepy.api.API object at 0x00000280DB6F7670>, id='97bcdfca1a2dca59', url='https://api.twitter.com/1.1/geo/id/97bcdfca1a2dca59.json', place_type='city', name='Rio de Janeiro', full_name='Rio de Janeiro, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000280DB6F7670>, type='Polygon', coordinates=[[[-43.795449, -23.08302], [-43.0877068, -23.08302], [-43.0877068, -22.7398234], [-43.795449, -22.7398234]]]), attributes={})",pt,iphone
2021-01-12 02:56:15,'1348826094418456577,guvinicius2,amigos com receita de alprazolam ou zolpidem pls me arruma uns comprimidos 😔,None,pt,android
2021-01-12 02:54:58,'1348825772451102720,d_andrade_,Eu que tive alucinações tomando Zolpidem kkkkk pra que drogas ilícitas? Kk,None,pt,android
2021-01-12 02:54:16,'1348825596797849602,jonsnowl,@abraaosousa queria zolpidem 🗣,None,pt,android
2021-01-12 02:53:43,'1348825455172988934,Esquisita15,"50 problemas: a
Eu: dois Zolpidem, um corte de cabelo e berço",None,pt,android
2021-01-12 02:48:37,'1348824171921469450,famarcoslogia,preciso dormir pra acordar cedo mas nao consigo porque to muito nervoso alguem on pra me mandar um comprimido de zolpidem😭😭😭,None,pt,iphone
2021-01-12 02:44:49,'1348823215267848193,kimroludo,@namkoobts Zolpidem tomei um gole,None,pt,android
2021-01-12 02:41:43,'1348822437258002432,pietrasater,@viajantedotime fui ver por causa de vc e agora vou dormir só depois de três zolpidem,None,pt,https://mobile.twitter.com
2021-01-12 02:30:20,'1348819570388312067,gnomitochico,Mi momento favorito del día es cuando me tomo el zolpidem o la zopiclona y dejo de existir por un par de horas.,None,es,android
2021-01-12 02:28:20,'1348819068950880261,anndznn,"Quando tomar zolpidem, larga o celular, não faz que nem eu que fico ainda pelas redes sociais e no whatsapp falando besteira pros amigos",None,pt,android
2021-01-12 02:21:31,'1348817352356483073,kEEpitgangstaa,é muito engraçado como as decisões que eu fiz sob efeito de zolpidem eu respeito demais até hoje como se eu tivesse… https://t.co/UonmAvEPar,None,pt,android
2021-01-12 02:16:55,'1348816197635219457,analicelss,mds eu dopada de zolpidem me torno uma pessoa 7667% boiola,None,pt,android
2021-01-12 02:14:14,'1348815520158638081,kawano_akemi,"parece que agora minha personalidade é tomar zolpidem e ser ansiosa a 
(ser ansiosa não ta muito errado não na real)",None,pt,android
2021-01-12 02:12:18,'1348815034072358918,FioliSara,Só o zolpidem salva a atleticana que tá indo dormir puta e só pode dormir 6 horas por noite. 😤,None,pt,iphone
2021-01-12 01:56:44,'1348811115896176644,laissnogueiraa,"putassa, vou de zolpidem hoje",None,pt,iphone
2021-01-12 01:56:02,'1348810940549124098,anapinturass,eu com meu zolpidem https://t.co/dAy6QQK2DA,None,pt,https://mobile.twitter.com
2021-01-12 01:55:06,'1348810706968326146,serena_rambo,Doidona de zolpidem,None,es,iphone
2021-01-12 01:53:16,'1348810242117808128,Cordeirudo,"Ai tive que tomar o Zolpidem por N motivos hj e to com medo do efeito colateral, ilusão beleza... Agora amnésia não por favor",None,pt,android
2021-01-12 01:53:06,'1348810201089110016,bunnythehuman,faz 1 hora q eu tomei o zolpidem ja gurias mas esta impossivel conseguir dormir sem ter um ventinho batendo na cloaca,None,pt,https://mobile.twitter.com
2021-01-12 01:49:48,'1348809369769668611,sarahrcs,"Esse zolpidem vai salvar minha noite, bjs p vcs",None,pt,iphone
2021-01-12 01:47:34,'1348808808995422208,anapinturass,obg zolpidem por me fazer feliz,None,pt,https://mobile.twitter.com
2021-01-12 01:46:02,'1348808422192521218,lostwaaves,✨ a base de álcool e zolpidem tudo se resolve ✨,None,pt,android
2021-01-12 01:45:09,'1348808202809450496,_bioncita,esperando o zolpidem fazer efeito,None,pt,android
2021-01-12 01:41:45,'1348807345980256257,htbergamaschi,tomei zolpidem tô começando a delirar,None,pt,iphone
2021-01-12 01:41:39,'1348807319539343360,joycers27,Esse zolpidem kkkk,None,pt,iphone
2021-01-12 01:40:00,'1348806904408141825,TypicalTweeter,Do I want to sip this wine or do I want to pop this zolpidem?,None,en,iphone
2021-01-12 01:34:37,'1348805550507761668,itsmemarioon,"Tô chapadão de zolpidem e curtindo a corrente de todo mundo do crush, gente que eu nunca nem vi, esqueci até o que… https://t.co/aQ46FXvxFS","Place(_api=<tweepy.api.API object at 0x00000280DB6F7670>, id='2d34dbc619e2c024', url='https://api.twitter.com/1.1/geo/id/2d34dbc619e2c024.json', place_type='city', name='Senador José Porfírio', full_name='Senador José Porfírio, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000280DB6F7670>, type='Polygon', coordinates=[[[-52.353922, -5.151982], [-46.061907, -5.151982], [-46.061907, 0.353968], [-52.353922, 0.353968]]]), attributes={})",pt,android
2021-01-12 01:33:48,'1348805345389457408,ddistortia,top vergonhas que passei depois do zolpidem,None,pt,android
2021-01-12 01:31:25,'1348804743292981251,Alwayysz,toma aql zolpidem e sertralina braba,None,pt,iphone
2021-01-12 01:26:49,'1348803587871277056,strokeshame,o zolpidem fez efeito caralhooo,None,pt,iphone
2021-01-12 01:21:06,'1348802146897162244,tiaclicius,"“O que não pode faltar na sua bolsa?” Dramim, zolpidem, dipirona e histamin",None,pt,iphone
2021-01-12 01:18:31,'1348801499376345089,Blue_WingG,gerard toma zolpidem antes de escrever o enredo de tua https://t.co/Xc2YlWsHSr,None,pt,android
2021-01-12 01:13:29,'1348800233531170816,soarezlala,o rivotril sem o Zolpidem funciona melhor,None,pt,android
2021-01-12 01:09:32,'1348799239808278531,kinkiv_,"Descubrí que con 400 de Quetiapina y 2 zolpidem o zopiclona, nunca me acuerdo la weá que tomo, me puedo dormir cómodamente en el sofá. 😁",None,es,android
2021-01-12 01:07:22,'1348798690895548416,Nosipho_Pkt,@MbaliKhubone Lapho ngixube Topamax and Adco-Zolpidem 😭😭,None,en,android
2021-01-12 01:06:48,'1348798550776410119,sanseyon,ou a marina libera o zolpidem ou vou optar pelo crack,None,pt,android
2021-01-12 01:06:39,'1348798513325498368,painitebts,zolpidem pra dentro mais im dia de vitoria🙏🙏,None,pt,iphone
2021-01-12 01:03:25,'1348797699227836425,onlyf0rever_,"@LauraaM_ Menina, zolpidem mas só com receita","Place(_api=<tweepy.api.API object at 0x00000280DB6F7670>, id='68e019afec7d0ba5', url='https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json', place_type='city', name='Sao Paulo', full_name='Sao Paulo, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000280DB6F7670>, type='Polygon', coordinates=[[[-46.826039, -24.008814], [-46.365052, -24.008814], [-46.365052, -23.356792], [-46.826039, -23.356792]]]), attributes={})",pt,iphone
2021-01-12 00:54:56,'1348795564633239553,seilameuser,"saudade quando zolpidem batia fortao em mim e tirava até minha cólica, pois nesse momento tomei e a dor continua",None,pt,iphone
2021-01-12 00:48:01,'1348793822181007360,_moreiraquel,"vou tomar outro zolpidem, já é o terceiro",None,pt,iphone
2021-01-12 00:33:16,'1348790110721101833,zblpss,Minha libido sob efeito de zolpidem só é ativada por musica triste,None,pt,iphone
2021-01-12 00:32:00,'1348789790490173445,livingfordemi,"Hoje é minha primeira vez usando zolpidem, torçam pra eu não alucinar e nem fazer nenhuma merda, amém irmãos",None,pt,android
2021-01-12 00:12:28,'1348784875265024002,gabestoned,o médico dobrou meus remsdio e nesse momento me encontro locasso de zolpidem,None,pt,android
2021-01-12 00:09:32,'1348784140045398019,diasriccardo,Mano eu ACABEI de tomar Zolpidem e meus amigos falaram que tao vindo aqui,None,pt,android
2021-01-12 00:09:19,'1348784083690795013,nhoranslws,lembrando aqui de semana passada que eu tomei um zolpidem e fiquei zoadassa,None,pt,iphone
2021-01-12 00:08:53,'1348783973930061824,meiobipolar_,Obrigado zolpidem por tudo,None,pt,android
2021-01-12 00:07:58,'1348783743394320385,Jujumenmentata,"Rivotril, Esc, Zolpidem 🥺 https://t.co/PbI4eidzC1",None,es,android
2021-01-12 00:04:52,'1348782965812289539,drichristofano,@Nyshino1 Zolpidem é vida^^,None,pt,android
2021-01-11 23:52:35,'1348779874564104197,RenataZorzet,Vou tomar meu zolpidem e nanar,None,pt,iphone
2021-01-11 23:46:08,'1348778250617704449,houisstyless,eu só queria uma caixa de zolpidem pra eu poder tomar,None,pt,iphone
2021-01-11 23:29:49,'1348774143945302024,gvnpvlsk,@vipweb_ @julianabettii eu so queria um zolpidem,None,pt,iphone
2021-01-11 23:24:05,'1348772699791896577,venusinfurxs,muito zolpidem vibes hj https://t.co/9alr9AB5FN,None,pt,android
2021-01-11 23:23:27,'1348772540592873473,kadupessoa,"@llllluiss VISH! Refluxo de jantar e a gastrite amanhã no café, ne? Vou tomar logo o zolpidem que durmo e a fome passa kkkk",None,pt,iphone
2021-01-11 22:58:56,'1348766370104750085,davegrou,to sofrendo de vdd sem o zolpidem pq tem dias q eu simplesmente não durmo e aí vou fazer uns exercicio esse horario… https://t.co/iFMAS1VXse,None,pt,iphone
2021-01-11 22:52:10,'1348764667301277703,julianabettii,Muitas coisas foram feitas ontem na base de zolpidem e essa noite se deus quiser não será diferente,None,pt,iphone
2021-01-11 22:44:25,'1348762718623428609,maoliveiraaa_,Preciso digerir muita coisa que aconteceu hoje e acho que só um zolpidem pra ajudar. Fé no Pai,None,pt,iphone
2021-01-11 22:38:11,'1348761149555298304,whote__,"Cafeína pra treinar, alprazolam pra acalmar a ansiedade e zolpidem pra conseguir dormir sem me preocupar com a merd… https://t.co/lXWJW7EF48",None,pt,iphone
2021-01-11 22:29:53,'1348759058958970882,VitoriaPascoal,O jovem de hoje em dia fica feliz com isso aqui: Zolpidem https://t.co/cIm73B5AAR,None,pt,iphone
2021-01-11 22:27:10,'1348758376612835329,Teardropsfells,comecei a chorar do nada e minha mae: toma o Zolpidem garoto,None,pt,android
2021-01-11 22:21:00,'1348756826448400390,Isisalvesx,"Sertralina e Zolpidem. 
Cujo ambos estou sem. Legal né hehehe 😁 https://t.co/xNqWS6kaNE","Place(_api=<tweepy.api.API object at 0x00000280DB6F7670>, id='97bcdfca1a2dca59', url='https://api.twitter.com/1.1/geo/id/97bcdfca1a2dca59.json', place_type='city', name='Rio de Janeiro', full_name='Rio de Janeiro, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000280DB6F7670>, type='Polygon', coordinates=[[[-43.795449, -23.08302], [-43.0877068, -23.08302], [-43.0877068, -22.7398234], [-43.795449, -22.7398234]]]), attributes={})",pt,android
2021-01-11 22:01:56,'1348752025127952392,gxmvs,sera que quetiapina chega perto de zolpidem,None,pt,android
2021-01-11 21:51:42,'1348749450353770496,LILYASITA,"[11/1 18:50] maria: sim você dorme mas faz pacto com o diabo sem saber também

maria concorda que zolpidem é o zolpidemonios",None,pt,android
